,filename,source,subset,class,pred
168,IMG20220325142427.jpg,tomato_village,test,healthy,leaf_miner
172,IMG20220325142539.jpg,tomato_village,test,healthy,leaf_miner
175,IMG20220324105010.jpg,tomato_village,test,healthy,spotted_wilt_virus
180,IMG20220324112342.jpg,tomato_village,test,healthy,healthy
181,IMG20220324113317.jpg,tomato_village,test,healthy,leaf_miner
182,IMG20220324113929.jpg,tomato_village,test,healthy,healthy
183,IMG20220324113931.jpg,tomato_village,test,healthy,leaf_miner
189,IMG20220324121946.jpg,tomato_village,test,healthy,leaf_miner
191,IMG20220325105012.jpg,tomato_village,test,healthy,healthy
192,IMG20220325105015.jpg,tomato_village,test,healthy,leaf_miner
195,IMG20220325113945.jpg,tomato_village,test,healthy,leaf_miner
196,IMG20220325115243.jpg,tomato_village,test,healthy,healthy
206,IMG20220325135045.jpg,tomato_village,test,healthy,healthy
211,IMG20220325140816.jpg,tomato_village,test,healthy,leaf_miner
212,IMG20220325141840.jpg,tomato_village,test,healthy,leaf_miner
213,IMG20220325142157.jpg,tomato_village,test,healthy,healthy
216,IMG20220323104920.jpg,tomato_village,test,early_blight,spotted_wilt_virus
218,IMG20220323183239.jpg,tomato_village,test,early_blight,healthy
223,IMG20220323102220.jpg,tomato_village,test,early_blight,spotted_wilt_virus
226,IMG20220323102851.jpg,tomato_village,test,early_blight,spotted_wilt_virus
228,IMG20220323103125.jpg,tomato_village,test,early_blight,spotted_wilt_virus
234,IMG20220323110739.jpg,tomato_village,test,early_blight,spotted_wilt_virus
235,IMG20220323121804.jpg,tomato_village,test,early_blight,leaf_miner
236,IMG20220323124244.jpg,tomato_village,test,early_blight,leaf_miner
239,IMG20220323132206.jpg,tomato_village,test,early_blight,leaf_miner
243,IMG20220323184910.jpg,tomato_village,test,early_blight,leaf_miner
245,IMG20220324111053.jpg,tomato_village,test,early_blight,spotted_wilt_virus
247,IMG20220324114357.jpg,tomato_village,test,early_blight,nitrogen_deficiency
248,IMG20220324114755.jpg,tomato_village,test,early_blight,leaf_miner
249,IMG20220324115257.jpg,tomato_village,test,early_blight,spotted_wilt_virus
251,IMG20220324122018.jpg,tomato_village,test,early_blight,spotted_wilt_virus
252,IMG20220324175319.jpg,tomato_village,test,early_blight,spotted_wilt_virus
265,IMG20220325135503.jpg,tomato_village,test,early_blight,verticillium_wilt
266,IMG20220325140013.jpg,tomato_village,test,early_blight,spotted_wilt_virus
277,IMG20220325133636.jpg,tomato_village,test,early_blight,leaf_miner
278,IMG20220324104748.jpg,tomato_village,test,late_blight,spotted_wilt_virus
282,IMG20220324121427.jpg,tomato_village,test,late_blight,spotted_wilt_virus
285,IMG20220324175754.jpg,tomato_village,test,late_blight,spotted_wilt_virus
290,IMG20220325142410.jpg,tomato_village,test,late_blight,spotted_wilt_virus
294,IMG20220323122824.jpg,tomato_village,test,late_blight,spotted_wilt_virus
303,IMG20220323130415.jpg,tomato_village,test,late_blight,spotted_wilt_virus
304,IMG20220323130422.jpg,tomato_village,test,late_blight,spotted_wilt_virus
308,IMG20220323175322.jpg,tomato_village,test,late_blight,spotted_wilt_virus
309,IMG20220323175333.jpg,tomato_village,test,late_blight,spotted_wilt_virus
310,IMG20220323180801.jpg,tomato_village,test,late_blight,spotted_wilt_virus
314,IMG20220323181113.jpg,tomato_village,test,late_blight,spotted_wilt_virus
318,IMG20220323181703.jpg,tomato_village,test,late_blight,spotted_wilt_virus
321,IMG20220323181928.jpg,tomato_village,test,late_blight,spotted_wilt_virus
324,IMG20220323183714.jpg,tomato_village,test,late_blight,nitrogen_deficiency
330,IMG20220324105927.jpg,tomato_village,test,late_blight,nitrogen_deficiency
337,IMG20220324120450.jpg,tomato_village,test,late_blight,spotted_wilt_virus
339,IMG20220324120924.jpg,tomato_village,test,late_blight,spotted_wilt_virus
340,IMG20220324121125.jpg,tomato_village,test,late_blight,spotted_wilt_virus
341,IMG20220324121348.jpg,tomato_village,test,late_blight,spotted_wilt_virus
348,IMG20220324175758.jpg,tomato_village,test,late_blight,spotted_wilt_virus
351,IMG20220325110723.jpg,tomato_village,test,late_blight,nitrogen_deficiency
352,IMG20220325110725.jpg,tomato_village,test,late_blight,nitrogen_deficiency
354,IMG20220325111259.jpg,tomato_village,test,late_blight,nitrogen_deficiency
355,IMG20220325111332.jpg,tomato_village,test,late_blight,late_blight
356,IMG20220325111358.jpg,tomato_village,test,late_blight,late_blight
357,IMG20220325111408.jpg,tomato_village,test,late_blight,late_blight
358,IMG20220325111417.jpg,tomato_village,test,late_blight,nitrogen_deficiency
359,IMG20220325111442.jpg,tomato_village,test,late_blight,nitrogen_deficiency
361,IMG20220325134754.jpg,tomato_village,test,late_blight,spotted_wilt_virus
362,IMG20220325135110.jpg,tomato_village,test,late_blight,spotted_wilt_virus
368,IMG20220323122542.jpg,tomato_village,test,late_blight,spotted_wilt_virus
376,IMG20220323185218.jpg,tomato_village,test,late_blight,spotted_wilt_virus
383,IMG20220324180409.jpg,tomato_village,test,late_blight,spotted_wilt_virus
389,IMG20220325134759.jpg,tomato_village,test,late_blight,spotted_wilt_virus
393,IMG20220323100035.jpg,tomato_village,test,leaf_miner,leaf_miner
395,IMG20220323102602.jpg,tomato_village,test,leaf_miner,leaf_miner
396,IMG20220323103413.jpg,tomato_village,test,leaf_miner,leaf_miner
398,IMG20220323103631.jpg,tomato_village,test,leaf_miner,leaf_miner
401,IMG20220323105244.jpg,tomato_village,test,leaf_miner,leaf_miner
402,IMG20220323105550.jpg,tomato_village,test,leaf_miner,leaf_miner
404,IMG20220323122615.jpg,tomato_village,test,leaf_miner,leaf_miner
408,IMG20220323131603.jpg,tomato_village,test,leaf_miner,leaf_miner
411,IMG20220323182407.jpg,tomato_village,test,leaf_miner,leaf_miner
412,IMG20220323184605.jpg,tomato_village,test,leaf_miner,leaf_miner
422,IMG20220324113020.jpg,tomato_village,test,leaf_miner,leaf_miner
426,IMG20220324113823.jpg,tomato_village,test,leaf_miner,magnesium_deficiency
427,IMG20220324114506.jpg,tomato_village,test,leaf_miner,leaf_miner
428,IMG20220324114549.jpg,tomato_village,test,leaf_miner,leaf_miner
431,IMG20220324115518.jpg,tomato_village,test,leaf_miner,leaf_miner
436,IMG20220324175729.jpg,tomato_village,test,leaf_miner,leaf_miner
441,IMG20220324180542.jpg,tomato_village,test,leaf_miner,leaf_miner
443,IMG20220324181142.jpg,tomato_village,test,leaf_miner,leaf_miner
445,IMG20220324181349.jpg,tomato_village,test,leaf_miner,leaf_miner
448,IMG20220324182515.jpg,tomato_village,test,leaf_miner,leaf_miner
449,IMG20220324182834.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
453,IMG20220324183847.jpg,tomato_village,test,leaf_miner,leaf_miner
458,IMG20220325110252.jpg,tomato_village,test,leaf_miner,leaf_miner
460,IMG20220325112408.jpg,tomato_village,test,leaf_miner,leaf_miner
461,IMG20220325112748.jpg,tomato_village,test,leaf_miner,leaf_miner
462,IMG20220325112914.jpg,tomato_village,test,leaf_miner,leaf_miner
463,IMG20220325113515.jpg,tomato_village,test,leaf_miner,leaf_miner
471,IMG20220325114835.jpg,tomato_village,test,leaf_miner,leaf_miner
477,IMG20220325120626.jpg,tomato_village,test,leaf_miner,leaf_miner
478,IMG20220325133234.jpg,tomato_village,test,leaf_miner,leaf_miner
481,IMG20220325134517.jpg,tomato_village,test,leaf_miner,leaf_miner
482,IMG20220325134544.jpg,tomato_village,test,leaf_miner,leaf_miner
483,IMG20220325135115.jpg,tomato_village,test,leaf_miner,leaf_miner
484,IMG20220325135156.jpg,tomato_village,test,leaf_miner,leaf_miner
488,IMG20220325141023.jpg,tomato_village,test,leaf_miner,leaf_miner
489,IMG20220325141120.jpg,tomato_village,test,leaf_miner,leaf_miner
490,IMG20220325141450.jpg,tomato_village,test,leaf_miner,leaf_miner
493,IMG20220325142005.jpg,tomato_village,test,leaf_miner,leaf_miner
496,IMG20220325120012.jpg,tomato_village,test,leaf_miner,nitrogen_deficiency
497,IMG20220323093629.jpg,tomato_village,test,leaf_miner,leaf_miner
504,IMG20220323094608.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
505,IMG20220323094617.jpg,tomato_village,test,leaf_miner,magnesium_deficiency
507,IMG20220323095058.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
517,IMG20220323101554.jpg,tomato_village,test,leaf_miner,leaf_miner
518,IMG20220323101602.jpg,tomato_village,test,leaf_miner,leaf_miner
521,IMG20220323101649.jpg,tomato_village,test,leaf_miner,leaf_miner
522,IMG20220323101651.jpg,tomato_village,test,leaf_miner,leaf_miner
523,IMG20220323101655.jpg,tomato_village,test,leaf_miner,leaf_miner
524,IMG20220323101717.jpg,tomato_village,test,leaf_miner,leaf_miner
525,IMG20220323101722.jpg,tomato_village,test,leaf_miner,leaf_miner
527,IMG20220323101811.jpg,tomato_village,test,leaf_miner,leaf_miner
528,IMG20220323102016.jpg,tomato_village,test,leaf_miner,magnesium_deficiency
529,IMG20220323102031.jpg,tomato_village,test,leaf_miner,leaf_miner
531,IMG20220323102607.jpg,tomato_village,test,leaf_miner,leaf_miner
535,IMG20220323103347.jpg,tomato_village,test,leaf_miner,leaf_miner
537,IMG20220323103500.jpg,tomato_village,test,leaf_miner,leaf_miner
544,IMG20220323103621.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
545,IMG20220323103639.jpg,tomato_village,test,leaf_miner,leaf_miner
549,IMG20220323103726.jpg,tomato_village,test,leaf_miner,leaf_miner
552,IMG20220323103817.jpg,tomato_village,test,leaf_miner,leaf_miner
556,IMG20220323104357.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
557,IMG20220323104454.jpg,tomato_village,test,leaf_miner,leaf_miner
562,IMG20220323104748.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
566,IMG20220323104836.jpg,tomato_village,test,leaf_miner,leaf_miner
572,IMG20220323105033.jpg,tomato_village,test,leaf_miner,leaf_miner
573,IMG20220323105051.jpg,tomato_village,test,leaf_miner,leaf_miner
576,IMG20220323105148.jpg,tomato_village,test,leaf_miner,leaf_miner
577,IMG20220323105208.jpg,tomato_village,test,leaf_miner,leaf_miner
580,IMG20220323105249.jpg,tomato_village,test,leaf_miner,leaf_miner
583,IMG20220323105306.jpg,tomato_village,test,leaf_miner,leaf_miner
585,IMG20220323105439.jpg,tomato_village,test,leaf_miner,leaf_miner
590,IMG20220323105742.jpg,tomato_village,test,leaf_miner,leaf_miner
592,IMG20220323105751.jpg,tomato_village,test,leaf_miner,leaf_miner
593,IMG20220323105754.jpg,tomato_village,test,leaf_miner,leaf_miner
595,IMG20220323105900.jpg,tomato_village,test,leaf_miner,leaf_miner
596,IMG20220323105936.jpg,tomato_village,test,leaf_miner,leaf_miner
606,IMG20220323110708.jpg,tomato_village,test,leaf_miner,leaf_miner
607,IMG20220323110718.jpg,tomato_village,test,leaf_miner,leaf_miner
608,IMG20220323110723.jpg,tomato_village,test,leaf_miner,leaf_miner
609,IMG20220323110725.jpg,tomato_village,test,leaf_miner,leaf_miner
613,IMG20220323110912.jpg,tomato_village,test,leaf_miner,leaf_miner
615,IMG20220323111649.jpg,tomato_village,test,leaf_miner,leaf_miner
616,IMG20220323111705.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
619,IMG20220323111944.jpg,tomato_village,test,leaf_miner,leaf_miner
620,IMG20220323111951.jpg,tomato_village,test,leaf_miner,leaf_miner
621,IMG20220323121738.jpg,tomato_village,test,leaf_miner,leaf_miner
625,IMG20220323122249.jpg,tomato_village,test,leaf_miner,leaf_miner
628,IMG20220323122647.jpg,tomato_village,test,leaf_miner,leaf_miner
632,IMG20220323123409.jpg,tomato_village,test,leaf_miner,leaf_miner
633,IMG20220323123427.jpg,tomato_village,test,leaf_miner,leaf_miner
638,IMG20220323124217.jpg,tomato_village,test,leaf_miner,healthy
639,IMG20220323124222.jpg,tomato_village,test,leaf_miner,leaf_miner
642,IMG20220323124623.jpg,tomato_village,test,leaf_miner,leaf_miner
646,IMG20220323125810.jpg,tomato_village,test,leaf_miner,leaf_miner
654,IMG20220323130544.jpg,tomato_village,test,leaf_miner,leaf_miner
655,IMG20220323130553.jpg,tomato_village,test,leaf_miner,leaf_miner
658,IMG20220323130620.jpg,tomato_village,test,leaf_miner,leaf_miner
659,IMG20220323130624.jpg,tomato_village,test,leaf_miner,leaf_miner
661,IMG20220323130719.jpg,tomato_village,test,leaf_miner,leaf_miner
669,IMG20220323131640.jpg,tomato_village,test,leaf_miner,leaf_miner
673,IMG20220323131738.jpg,tomato_village,test,leaf_miner,leaf_miner
674,IMG20220323131742.jpg,tomato_village,test,leaf_miner,leaf_miner
679,IMG20220323132340.jpg,tomato_village,test,leaf_miner,leaf_miner
680,IMG20220323132345.jpg,tomato_village,test,leaf_miner,leaf_miner
696,IMG20220323180747.jpg,tomato_village,test,leaf_miner,leaf_miner
697,IMG20220323180911.jpg,tomato_village,test,leaf_miner,leaf_miner
712,IMG20220323182049.jpg,tomato_village,test,leaf_miner,leaf_miner
714,IMG20220323182445.jpg,tomato_village,test,leaf_miner,leaf_miner
716,IMG20220323183629.jpg,tomato_village,test,leaf_miner,healthy
719,IMG20220323183802.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
720,IMG20220323183808.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
722,IMG20220323184259.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
727,IMG20220323184502.jpg,tomato_village,test,leaf_miner,leaf_miner
731,IMG20220323184634.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
733,IMG20220323184745.jpg,tomato_village,test,leaf_miner,magnesium_deficiency
736,IMG20220323184926.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
740,IMG20220323185206.jpg,tomato_village,test,leaf_miner,leaf_miner
744,IMG20220323185409.jpg,tomato_village,test,leaf_miner,leaf_miner
746,IMG20220323185456.jpg,tomato_village,test,leaf_miner,leaf_miner
750,IMG20220324104702.jpg,tomato_village,test,leaf_miner,leaf_miner
755,IMG20220324105326.jpg,tomato_village,test,leaf_miner,leaf_miner
757,IMG20220324110517.jpg,tomato_village,test,leaf_miner,leaf_miner
764,IMG20220324111907.jpg,tomato_village,test,leaf_miner,leaf_miner
771,IMG20220324112407.jpg,tomato_village,test,leaf_miner,leaf_miner
774,IMG20220324112517.jpg,tomato_village,test,leaf_miner,leaf_miner
777,IMG20220324112707.jpg,tomato_village,test,leaf_miner,leaf_miner
784,IMG20220324112930.jpg,tomato_village,test,leaf_miner,leaf_miner
788,IMG20220324113303.jpg,tomato_village,test,leaf_miner,leaf_miner
789,IMG20220324113320.jpg,tomato_village,test,leaf_miner,leaf_miner
790,IMG20220324113404.jpg,tomato_village,test,leaf_miner,leaf_miner
795,IMG20220324113631.jpg,tomato_village,test,leaf_miner,leaf_miner
798,IMG20220324113751.jpg,tomato_village,test,leaf_miner,leaf_miner
802,IMG20220324114047.jpg,tomato_village,test,leaf_miner,healthy
808,IMG20220324114204.jpg,tomato_village,test,leaf_miner,leaf_miner
811,IMG20220324114436.jpg,tomato_village,test,leaf_miner,magnesium_deficiency
813,IMG20220324114452.jpg,tomato_village,test,leaf_miner,leaf_miner
821,IMG20220324114613.jpg,tomato_village,test,leaf_miner,leaf_miner
829,IMG20220324115021.jpg,tomato_village,test,leaf_miner,leaf_miner
836,IMG20220324115351.jpg,tomato_village,test,leaf_miner,leaf_miner
837,IMG20220324115446.jpg,tomato_village,test,leaf_miner,leaf_miner
839,IMG20220324115554.jpg,tomato_village,test,leaf_miner,leaf_miner
841,IMG20220324115602.jpg,tomato_village,test,leaf_miner,leaf_miner
845,IMG20220324120048.jpg,tomato_village,test,leaf_miner,leaf_miner
846,IMG20220324120056.jpg,tomato_village,test,leaf_miner,leaf_miner
850,IMG20220324120349.jpg,tomato_village,test,leaf_miner,leaf_miner
851,IMG20220324120353.jpg,tomato_village,test,leaf_miner,leaf_miner
853,IMG20220324120402.jpg,tomato_village,test,leaf_miner,leaf_miner
856,IMG20220324120658.jpg,tomato_village,test,leaf_miner,leaf_miner
859,IMG20220324120757.jpg,tomato_village,test,leaf_miner,leaf_miner
860,IMG20220324120938.jpg,tomato_village,test,leaf_miner,leaf_miner
862,IMG20220324121029.jpg,tomato_village,test,leaf_miner,leaf_miner
866,IMG20220324121114.jpg,tomato_village,test,leaf_miner,leaf_miner
867,IMG20220324121236.jpg,tomato_village,test,leaf_miner,leaf_miner
870,IMG20220324121310.jpg,tomato_village,test,leaf_miner,leaf_miner
874,IMG20220324121716.jpg,tomato_village,test,leaf_miner,leaf_miner
881,IMG20220324121954.jpg,tomato_village,test,leaf_miner,leaf_miner
885,IMG20220324122045.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
889,IMG20220324122131.jpg,tomato_village,test,leaf_miner,leaf_miner
890,IMG20220324122241.jpg,tomato_village,test,leaf_miner,late_blight
893,IMG20220324122540.jpg,tomato_village,test,leaf_miner,leaf_miner
898,IMG20220324174959.jpg,tomato_village,test,leaf_miner,leaf_miner
900,IMG20220324175017.jpg,tomato_village,test,leaf_miner,leaf_miner
904,IMG20220324175209.jpg,tomato_village,test,leaf_miner,leaf_miner
908,IMG20220324175455.jpg,tomato_village,test,leaf_miner,leaf_miner
931,IMG20220324180555.jpg,tomato_village,test,leaf_miner,leaf_miner
934,IMG20220324180611.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
937,IMG20220324180703.jpg,tomato_village,test,leaf_miner,leaf_miner
938,IMG20220324180733.jpg,tomato_village,test,leaf_miner,magnesium_deficiency
947,IMG20220324181328.jpg,tomato_village,test,leaf_miner,leaf_miner
949,IMG20220324181429.jpg,tomato_village,test,leaf_miner,leaf_miner
956,IMG20220324181900.jpg,tomato_village,test,leaf_miner,leaf_miner
958,IMG20220324181959.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
964,IMG20220324183452.jpg,tomato_village,test,leaf_miner,leaf_miner
965,IMG20220324183552.jpg,tomato_village,test,leaf_miner,leaf_miner
970,IMG20220324183708.jpg,tomato_village,test,leaf_miner,leaf_miner
974,IMG20220324183836.jpg,tomato_village,test,leaf_miner,leaf_miner
976,IMG20220324183908.jpg,tomato_village,test,leaf_miner,leaf_miner
978,IMG20220324183949.jpg,tomato_village,test,leaf_miner,leaf_miner
979,IMG20220324184052.jpg,tomato_village,test,leaf_miner,leaf_miner
980,IMG20220324184206.jpg,tomato_village,test,leaf_miner,leaf_miner
983,IMG20220324184405.jpg,tomato_village,test,leaf_miner,leaf_miner
985,IMG20220325105422.jpg,tomato_village,test,leaf_miner,leaf_miner
988,IMG20220325105448.jpg,tomato_village,test,leaf_miner,leaf_miner
989,IMG20220325105452.jpg,tomato_village,test,leaf_miner,leaf_miner
994,IMG20220325105624.jpg,tomato_village,test,leaf_miner,leaf_miner
995,IMG20220325105653.jpg,tomato_village,test,leaf_miner,healthy
999,IMG20220325110522.jpg,tomato_village,test,leaf_miner,magnesium_deficiency
1000,IMG20220325110524.jpg,tomato_village,test,leaf_miner,leaf_miner
1005,IMG20220325110807.jpg,tomato_village,test,leaf_miner,leaf_miner
1009,IMG20220325111538.jpg,tomato_village,test,leaf_miner,leaf_miner
1013,IMG20220325111705.jpg,tomato_village,test,leaf_miner,leaf_miner
1015,IMG20220325111944.jpg,tomato_village,test,leaf_miner,leaf_miner
1020,IMG20220325112411.jpg,tomato_village,test,leaf_miner,leaf_miner
1023,IMG20220325112504.jpg,tomato_village,test,leaf_miner,leaf_miner
1025,IMG20220325112810.jpg,tomato_village,test,leaf_miner,leaf_miner
1028,IMG20220325113106.jpg,tomato_village,test,leaf_miner,leaf_miner
1029,IMG20220325113152.jpg,tomato_village,test,leaf_miner,leaf_miner
1031,IMG20220325113445.jpg,tomato_village,test,leaf_miner,leaf_miner
1033,IMG20220325113500.jpg,tomato_village,test,leaf_miner,magnesium_deficiency
1037,IMG20220325113634.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
1040,IMG20220325113706.jpg,tomato_village,test,leaf_miner,leaf_miner
1046,IMG20220325113920.jpg,tomato_village,test,leaf_miner,leaf_miner
1047,IMG20220325113952.jpg,tomato_village,test,leaf_miner,leaf_miner
1049,IMG20220325114014.jpg,tomato_village,test,leaf_miner,leaf_miner
1055,IMG20220325114343.jpg,tomato_village,test,leaf_miner,leaf_miner
1067,IMG20220325114702.jpg,tomato_village,test,leaf_miner,leaf_miner
1077,IMG20220325115358.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
1080,IMG20220325115754.jpg,tomato_village,test,leaf_miner,leaf_miner
1084,IMG20220325120112.jpg,tomato_village,test,leaf_miner,leaf_miner
1087,IMG20220325120402.jpg,tomato_village,test,leaf_miner,leaf_miner
1090,IMG20220325120610.jpg,tomato_village,test,leaf_miner,healthy
1098,IMG20220325121026.jpg,tomato_village,test,leaf_miner,leaf_miner
1100,IMG20220325121118.jpg,tomato_village,test,leaf_miner,magnesium_deficiency
1104,IMG20220325133249.jpg,tomato_village,test,leaf_miner,leaf_miner
1108,IMG20220325133509.jpg,tomato_village,test,leaf_miner,leaf_miner
1121,IMG20220325133751.jpg,tomato_village,test,leaf_miner,healthy
1122,IMG20220325133754.jpg,tomato_village,test,leaf_miner,leaf_miner
1123,IMG20220325133804.jpg,tomato_village,test,leaf_miner,leaf_miner
1125,IMG20220325133839.jpg,tomato_village,test,leaf_miner,leaf_miner
1132,IMG20220325134035.jpg,tomato_village,test,leaf_miner,leaf_miner
1135,IMG20220325134147.jpg,tomato_village,test,leaf_miner,magnesium_deficiency
1138,IMG20220325134315.jpg,tomato_village,test,leaf_miner,leaf_miner
1147,IMG20220325134819.jpg,tomato_village,test,leaf_miner,leaf_miner
1150,IMG20220325135349.jpg,tomato_village,test,leaf_miner,leaf_miner
1151,IMG20220325135400.jpg,tomato_village,test,leaf_miner,leaf_miner
1153,IMG20220325135759.jpg,tomato_village,test,leaf_miner,leaf_miner
1156,IMG20220325140206.jpg,tomato_village,test,leaf_miner,leaf_miner
1158,IMG20220325140234.jpg,tomato_village,test,leaf_miner,leaf_miner
1180,IMG20220325141303.jpg,tomato_village,test,leaf_miner,leaf_miner
1186,IMG20220325141432.jpg,tomato_village,test,leaf_miner,healthy
1188,IMG20220325141505.jpg,tomato_village,test,leaf_miner,leaf_miner
1189,IMG20220325141539.jpg,tomato_village,test,leaf_miner,leaf_miner
1192,IMG20220325141559.jpg,tomato_village,test,leaf_miner,leaf_miner
1195,IMG20220325141635.jpg,tomato_village,test,leaf_miner,leaf_miner
1200,IMG20220325141832.jpg,tomato_village,test,leaf_miner,leaf_miner
1203,IMG20220325141859.jpg,tomato_village,test,leaf_miner,leaf_miner
1205,IMG20220325142003.jpg,tomato_village,test,leaf_miner,leaf_miner
1206,IMG20220325142008.jpg,tomato_village,test,leaf_miner,leaf_miner
1207,IMG20220325142011.jpg,tomato_village,test,leaf_miner,leaf_miner
1216,IMG20220325105248.jpg,tomato_village,test,leaf_miner,nitrogen_deficiency
1217,IMG20220325110458.jpg,tomato_village,test,leaf_miner,magnesium_deficiency
1219,IMG20220325111009.jpg,tomato_village,test,leaf_miner,magnesium_deficiency
1224,IMG20220323101125.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
1227,IMG20220323101801.jpg,tomato_village,test,leaf_miner,leaf_miner
1229,IMG20220323102111.jpg,tomato_village,test,leaf_miner,leaf_miner
1231,IMG20220323103351.jpg,tomato_village,test,leaf_miner,leaf_miner
1236,IMG20220323103947.jpg,tomato_village,test,leaf_miner,leaf_miner
1238,IMG20220323104517.jpg,tomato_village,test,leaf_miner,leaf_miner
1239,IMG20220323105140.jpg,tomato_village,test,leaf_miner,leaf_miner
1243,IMG20220323110655.jpg,tomato_village,test,leaf_miner,leaf_miner
1245,IMG20220323110804.jpg,tomato_village,test,leaf_miner,leaf_miner
1247,IMG20220323110903.jpg,tomato_village,test,leaf_miner,leaf_miner
1251,IMG20220323111936.jpg,tomato_village,test,leaf_miner,magnesium_deficiency
1254,IMG20220323122725.jpg,tomato_village,test,leaf_miner,leaf_miner
1256,IMG20220323124213.jpg,tomato_village,test,leaf_miner,leaf_miner
1257,IMG20220323124706.jpg,tomato_village,test,leaf_miner,leaf_miner
1259,IMG20220323125455.jpg,tomato_village,test,leaf_miner,leaf_miner
1261,IMG20220323130238.jpg,tomato_village,test,leaf_miner,leaf_miner
1268,IMG20220323170808.jpg,tomato_village,test,leaf_miner,leaf_miner
1269,IMG20220323175830.jpg,tomato_village,test,leaf_miner,leaf_miner
