,filename,source,subset,class
48,healthy144_.jpg,ccmt,train,healthy
49,healthy145_.jpg,ccmt,test,healthy
50,healthy146_.jpg,ccmt,train,healthy
51,healthy147_.jpg,ccmt,train,healthy
52,healthy148_.jpg,ccmt,test,healthy
53,healthy149_.jpg,ccmt,train,healthy
54,healthy150_.jpg,ccmt,test,healthy
55,healthy14_.jpg,ccmt,train,healthy
56,healthy151_.jpg,ccmt,test,healthy
57,healthy152_.jpg,ccmt,train,healthy
58,healthy153_.jpg,ccmt,test,healthy
59,healthy154_.jpg,ccmt,train,healthy
60,healthy155_.jpg,ccmt,train,healthy
61,healthy156_.jpg,ccmt,train,healthy
62,healthy157_.jpg,ccmt,train,healthy
63,healthy158_.jpg,ccmt,train,healthy
64,healthy159_.jpg,ccmt,train,healthy
65,healthy15_.jpg,ccmt,train,healthy
66,healthy161_.jpg,ccmt,train,healthy
67,healthy160_.jpg,ccmt,train,healthy
68,healthy162_.jpg,ccmt,train,healthy
69,healthy163_.jpg,ccmt,train,healthy
70,healthy164_.jpg,ccmt,test,healthy
71,healthy165_.jpg,ccmt,test,healthy
72,healthy166_.jpg,ccmt,train,healthy
73,healthy168_.jpg,ccmt,test,healthy
74,healthy167_.jpg,ccmt,train,healthy
75,healthy16_.jpg,ccmt,test,healthy
76,healthy169_.jpg,ccmt,test,healthy
77,healthy171_.jpg,ccmt,train,healthy
78,healthy170_.jpg,ccmt,test,healthy
79,healthy172_.jpg,ccmt,train,healthy
80,healthy173_.jpg,ccmt,train,healthy
81,healthy174_.jpg,ccmt,train,healthy
82,healthy175_.jpg,ccmt,test,healthy
83,healthy176_.jpg,ccmt,test,healthy
84,healthy177_.jpg,ccmt,train,healthy
85,healthy178_.jpg,ccmt,train,healthy
86,healthy179_.jpg,ccmt,train,healthy
87,healthy17_.jpg,ccmt,test,healthy
88,healthy180_.jpg,ccmt,train,healthy
89,healthy181_.jpg,ccmt,train,healthy
90,healthy183_.jpg,ccmt,train,healthy
91,healthy182_.jpg,ccmt,test,healthy
92,healthy184_.jpg,ccmt,train,healthy
93,healthy185_.jpg,ccmt,train,healthy
94,healthy186_.jpg,ccmt,train,healthy
95,healthy187_.jpg,ccmt,train,healthy
96,healthy188_.jpg,ccmt,train,healthy
99,healthy190_.jpg,ccmt,train,healthy
100,healthy191_.jpg,ccmt,test,healthy
101,healthy192_.jpg,ccmt,train,healthy
102,healthy193_.jpg,ccmt,train,healthy
103,healthy194_.jpg,ccmt,train,healthy
104,healthy195_.jpg,ccmt,train,healthy
105,healthy196_.jpg,ccmt,train,healthy
106,healthy197_.jpg,ccmt,test,healthy
107,healthy198_.jpg,ccmt,train,healthy
108,healthy199_.jpg,ccmt,test,healthy
109,healthy19_.jpg,ccmt,train,healthy
110,healthy201_.jpg,ccmt,train,healthy
111,healthy200_.jpg,ccmt,test,healthy
112,healthy202_.jpg,ccmt,test,healthy
113,healthy203_.jpg,ccmt,test,healthy
114,healthy205_.jpg,ccmt,train,healthy
115,healthy206_.jpg,ccmt,train,healthy
116,healthy204_.jpg,ccmt,train,healthy
117,healthy207_.jpg,ccmt,train,healthy
118,healthy208_.jpg,ccmt,train,healthy
119,healthy209_.jpg,ccmt,train,healthy
120,healthy20_.jpg,ccmt,train,healthy
121,healthy21_.jpg,ccmt,train,healthy
122,healthy22_.jpg,ccmt,train,healthy
123,healthy23_.jpg,ccmt,train,healthy
124,healthy24_.jpg,ccmt,train,healthy
125,healthy26_.jpg,ccmt,train,healthy
126,healthy25_.jpg,ccmt,train,healthy
127,healthy27_.jpg,ccmt,test,healthy
128,healthy28_.jpg,ccmt,test,healthy
129,healthy29_.jpg,ccmt,train,healthy
130,healthy2_.jpg,ccmt,train,healthy
131,healthy30_.jpg,ccmt,test,healthy
132,healthy31_.jpg,ccmt,test,healthy
133,healthy33_.jpg,ccmt,test,healthy
134,healthy32_.jpg,ccmt,train,healthy
135,healthy34_.jpg,ccmt,train,healthy
136,healthy35_.jpg,ccmt,test,healthy
137,healthy37_.jpg,ccmt,test,healthy
138,healthy36_.jpg,ccmt,train,healthy
139,healthy38_.jpg,ccmt,test,healthy
140,healthy39_.jpg,ccmt,test,healthy
141,healthy3_.jpg,ccmt,test,healthy
142,healthy42_.jpg,ccmt,train,healthy
143,healthy41_.jpg,ccmt,train,healthy
144,healthy40_.jpg,ccmt,test,healthy
145,healthy43_.jpg,ccmt,train,healthy
146,healthy44_.jpg,ccmt,train,healthy
147,healthy45_.jpg,ccmt,train,healthy
148,healthy46_.jpg,ccmt,train,healthy
149,healthy47_.jpg,ccmt,test,healthy
150,healthy49_.jpg,ccmt,train,healthy
151,healthy48_.jpg,ccmt,test,healthy
152,healthy4_.jpg,ccmt,train,healthy
153,healthy50_.jpg,ccmt,test,healthy
154,healthy51_.jpg,ccmt,train,healthy
155,healthy54_.jpg,ccmt,train,healthy
156,healthy52_.jpg,ccmt,test,healthy
157,healthy53_.jpg,ccmt,train,healthy
158,healthy55_.jpg,ccmt,train,healthy
159,healthy57_.jpg,ccmt,train,healthy
160,healthy58_.jpg,ccmt,train,healthy
161,healthy56_.jpg,ccmt,train,healthy
162,healthy59_.jpg,ccmt,test,healthy
163,healthy5_.jpg,ccmt,train,healthy
164,healthy60_.jpg,ccmt,train,healthy
165,healthy61_.jpg,ccmt,train,healthy
166,healthy62_.jpg,ccmt,train,healthy
167,healthy63_.jpg,ccmt,train,healthy
168,healthy64_.jpg,ccmt,train,healthy
169,healthy65_.jpg,ccmt,test,healthy
170,healthy66_.jpg,ccmt,test,healthy
171,healthy67_.jpg,ccmt,train,healthy
172,healthy68_.jpg,ccmt,train,healthy
173,healthy69_.jpg,ccmt,test,healthy
174,healthy6_.jpg,ccmt,train,healthy
175,healthy70_.jpg,ccmt,train,healthy
176,healthy71_.jpg,ccmt,train,healthy
177,healthy72_.jpg,ccmt,train,healthy
178,healthy74_.jpg,ccmt,test,healthy
179,healthy73_.jpg,ccmt,test,healthy
180,healthy75_.jpg,ccmt,train,healthy
181,healthy76_.jpg,ccmt,train,healthy
182,healthy78_.jpg,ccmt,test,healthy
183,healthy79_.jpg,ccmt,train,healthy
184,healthy77_.jpg,ccmt,train,healthy
185,healthy7_.jpg,ccmt,train,healthy
186,healthy80_.jpg,ccmt,train,healthy
187,healthy81_.jpg,ccmt,test,healthy
188,healthy82_.jpg,ccmt,test,healthy
189,healthy83_.jpg,ccmt,train,healthy
190,healthy84_.jpg,ccmt,train,healthy
191,healthy85_.jpg,ccmt,train,healthy
192,healthy86_.jpg,ccmt,test,healthy
195,healthy89_.jpg,ccmt,train,healthy
196,healthy8_.jpg,ccmt,train,healthy
197,healthy90_.jpg,ccmt,train,healthy
198,healthy91_.jpg,ccmt,train,healthy
199,healthy93_.jpg,ccmt,train,healthy
200,healthy92_.jpg,ccmt,train,healthy
201,healthy94_.jpg,ccmt,train,healthy
202,healthy96_.jpg,ccmt,train,healthy
203,healthy95_.jpg,ccmt,test,healthy
204,healthy97_.jpg,ccmt,train,healthy
205,healthy99_.jpg,ccmt,train,healthy
206,healthy98_.jpg,ccmt,train,healthy
207,healthy9_.jpg,ccmt,test,healthy
208,leaf_spot1000_.jpg,ccmt,train,leaf_spot
209,leaf_spot1001_.jpg,ccmt,train,leaf_spot
210,leaf_spot1002_.jpg,ccmt,train,leaf_spot
211,leaf_spot1003_.jpg,ccmt,train,leaf_spot
212,leaf_spot1004_.jpg,ccmt,test,leaf_spot
213,leaf_spot1005_.jpg,ccmt,train,leaf_spot
214,leaf_spot1006_.jpg,ccmt,train,leaf_spot
215,leaf_spot1007_.jpg,ccmt,train,leaf_spot
216,leaf_spot1008_.jpg,ccmt,train,leaf_spot
217,leaf_spot1009_.jpg,ccmt,test,leaf_spot
218,leaf_spot100_.jpg,ccmt,train,leaf_spot
219,leaf_spot1010_.jpg,ccmt,train,leaf_spot
220,leaf_spot1011_.jpg,ccmt,test,leaf_spot
221,leaf_spot1012_.jpg,ccmt,train,leaf_spot
222,leaf_spot1013_.jpg,ccmt,train,leaf_spot
223,leaf_spot1014_.jpg,ccmt,train,leaf_spot
224,leaf_spot1015_.jpg,ccmt,train,leaf_spot
225,leaf_spot1016_.jpg,ccmt,train,leaf_spot
226,leaf_spot1017_.jpg,ccmt,train,leaf_spot
227,leaf_spot1018_.jpg,ccmt,train,leaf_spot
228,leaf_spot1019_.jpg,ccmt,train,leaf_spot
229,leaf_spot101_.jpg,ccmt,train,leaf_spot
230,leaf_spot1020_.jpg,ccmt,train,leaf_spot
231,leaf_spot1021_.jpg,ccmt,train,leaf_spot
232,leaf_spot1022_.jpg,ccmt,train,leaf_spot
233,leaf_spot1023_.jpg,ccmt,train,leaf_spot
234,leaf_spot1024_.jpg,ccmt,train,leaf_spot
235,leaf_spot1025_.jpg,ccmt,test,leaf_spot
236,leaf_spot1026_.jpg,ccmt,train,leaf_spot
237,leaf_spot1027_.jpg,ccmt,train,leaf_spot
238,leaf_spot1028_.jpg,ccmt,train,leaf_spot
239,leaf_spot102_.jpg,ccmt,train,leaf_spot
240,leaf_spot1029_.jpg,ccmt,test,leaf_spot
241,leaf_spot1030_.jpg,ccmt,train,leaf_spot
242,leaf_spot1031_.jpg,ccmt,train,leaf_spot
243,leaf_spot1032_.jpg,ccmt,train,leaf_spot
244,leaf_spot1034_.jpg,ccmt,test,leaf_spot
245,leaf_spot1033_.jpg,ccmt,test,leaf_spot
246,leaf_spot1035_.jpg,ccmt,train,leaf_spot
247,leaf_spot1036_.jpg,ccmt,train,leaf_spot
248,leaf_spot1037_.jpg,ccmt,test,leaf_spot
249,leaf_spot1038_.jpg,ccmt,train,leaf_spot
250,leaf_spot103_.jpg,ccmt,train,leaf_spot
251,leaf_spot1039_.jpg,ccmt,test,leaf_spot
252,leaf_spot1040_.jpg,ccmt,train,leaf_spot
253,leaf_spot1041_.jpg,ccmt,train,leaf_spot
254,leaf_spot1042_.jpg,ccmt,train,leaf_spot
255,leaf_spot1043_.jpg,ccmt,test,leaf_spot
256,leaf_spot1045_.jpg,ccmt,train,leaf_spot
257,leaf_spot1044_.jpg,ccmt,train,leaf_spot
258,leaf_spot1046_.jpg,ccmt,train,leaf_spot
259,leaf_spot1047_.jpg,ccmt,train,leaf_spot
260,leaf_spot1048_.jpg,ccmt,train,leaf_spot
261,leaf_spot1049_.jpg,ccmt,test,leaf_spot
262,leaf_spot104_.jpg,ccmt,train,leaf_spot
263,leaf_spot1051_.jpg,ccmt,train,leaf_spot
264,leaf_spot1050_.jpg,ccmt,test,leaf_spot
265,leaf_spot1052_.jpg,ccmt,train,leaf_spot
266,leaf_spot1053_.jpg,ccmt,test,leaf_spot
267,leaf_spot1054_.jpg,ccmt,test,leaf_spot
268,leaf_spot1055_.jpg,ccmt,train,leaf_spot
269,leaf_spot1056_.jpg,ccmt,train,leaf_spot
270,leaf_spot1057_.jpg,ccmt,test,leaf_spot
271,leaf_spot1058_.jpg,ccmt,train,leaf_spot
272,leaf_spot1059_.jpg,ccmt,test,leaf_spot
273,leaf_spot105_.jpg,ccmt,test,leaf_spot
274,leaf_spot1060_.jpg,ccmt,train,leaf_spot
275,leaf_spot1062_.jpg,ccmt,train,leaf_spot
276,leaf_spot1061_.jpg,ccmt,train,leaf_spot
277,leaf_spot1063_.jpg,ccmt,train,leaf_spot
278,leaf_spot1064_.jpg,ccmt,train,leaf_spot
279,leaf_spot1065_.jpg,ccmt,train,leaf_spot
280,leaf_spot1066_.jpg,ccmt,train,leaf_spot
281,leaf_spot1067_.jpg,ccmt,test,leaf_spot
282,leaf_spot1068_.jpg,ccmt,train,leaf_spot
283,leaf_spot1069_.jpg,ccmt,train,leaf_spot
284,leaf_spot106_.jpg,ccmt,train,leaf_spot
285,leaf_spot1070_.jpg,ccmt,train,leaf_spot
286,leaf_spot1071_.jpg,ccmt,train,leaf_spot
287,leaf_spot1072_.jpg,ccmt,train,leaf_spot
288,leaf_spot1073_.jpg,ccmt,train,leaf_spot
289,leaf_spot1074_.jpg,ccmt,train,leaf_spot
290,leaf_spot1075_.jpg,ccmt,train,leaf_spot
291,leaf_spot1076_.jpg,ccmt,test,leaf_spot
292,leaf_spot1077_.jpg,ccmt,test,leaf_spot
293,leaf_spot1078_.jpg,ccmt,train,leaf_spot
294,leaf_spot1079_.jpg,ccmt,test,leaf_spot
295,leaf_spot107_.jpg,ccmt,train,leaf_spot
296,leaf_spot1081_.jpg,ccmt,test,leaf_spot
297,leaf_spot1080_.jpg,ccmt,train,leaf_spot
298,leaf_spot1084_.jpg,ccmt,train,leaf_spot
299,leaf_spot1083_.jpg,ccmt,test,leaf_spot
300,leaf_spot1082_.jpg,ccmt,test,leaf_spot
301,leaf_spot1085_.jpg,ccmt,train,leaf_spot
302,leaf_spot1086_.jpg,ccmt,test,leaf_spot
303,leaf_spot1088_.jpg,ccmt,train,leaf_spot
304,leaf_spot1087_.jpg,ccmt,train,leaf_spot
305,leaf_spot108_.jpg,ccmt,train,leaf_spot
306,leaf_spot1089_.jpg,ccmt,test,leaf_spot
307,leaf_spot1090_.jpg,ccmt,test,leaf_spot
308,leaf_spot1091_.jpg,ccmt,train,leaf_spot
309,leaf_spot1092_.jpg,ccmt,test,leaf_spot
310,leaf_spot1093_.jpg,ccmt,train,leaf_spot
311,leaf_spot1094_.jpg,ccmt,train,leaf_spot
312,leaf_spot1095_.jpg,ccmt,train,leaf_spot
313,leaf_spot1097_.jpg,ccmt,train,leaf_spot
314,leaf_spot1096_.jpg,ccmt,test,leaf_spot
315,leaf_spot1098_.jpg,ccmt,test,leaf_spot
316,leaf_spot1099_.jpg,ccmt,train,leaf_spot
317,leaf_spot109_.jpg,ccmt,train,leaf_spot
318,leaf_spot10_.jpg,ccmt,train,leaf_spot
319,leaf_spot1100_.jpg,ccmt,test,leaf_spot
320,leaf_spot1101_.jpg,ccmt,test,leaf_spot
321,leaf_spot1102_.jpg,ccmt,train,leaf_spot
322,leaf_spot1105_.jpg,ccmt,train,leaf_spot
323,leaf_spot1104_.jpg,ccmt,train,leaf_spot
324,leaf_spot1103_.jpg,ccmt,test,leaf_spot
325,leaf_spot1106_.jpg,ccmt,train,leaf_spot
326,leaf_spot1107_.jpg,ccmt,train,leaf_spot
327,leaf_spot1108_.jpg,ccmt,test,leaf_spot
328,leaf_spot1109_.jpg,ccmt,train,leaf_spot
329,leaf_spot1110_.jpg,ccmt,train,leaf_spot
330,leaf_spot110_.jpg,ccmt,test,leaf_spot
331,leaf_spot1111_.jpg,ccmt,train,leaf_spot
332,leaf_spot1112_.jpg,ccmt,train,leaf_spot
333,leaf_spot1113_.jpg,ccmt,test,leaf_spot
334,leaf_spot1114_.jpg,ccmt,train,leaf_spot
335,leaf_spot1115_.jpg,ccmt,train,leaf_spot
336,leaf_spot1116_.jpg,ccmt,test,leaf_spot
337,leaf_spot1117_.jpg,ccmt,test,leaf_spot
338,leaf_spot1118_.jpg,ccmt,train,leaf_spot
339,leaf_spot1119_.jpg,ccmt,train,leaf_spot
340,leaf_spot111_.jpg,ccmt,test,leaf_spot
341,leaf_spot1120_.jpg,ccmt,train,leaf_spot
342,leaf_spot1121_.jpg,ccmt,train,leaf_spot
343,leaf_spot1122_.jpg,ccmt,train,leaf_spot
344,leaf_spot1123_.jpg,ccmt,train,leaf_spot
345,leaf_spot1124_.jpg,ccmt,train,leaf_spot
346,leaf_spot1125_.jpg,ccmt,train,leaf_spot
347,leaf_spot1126_.jpg,ccmt,test,leaf_spot
348,leaf_spot1127_.jpg,ccmt,train,leaf_spot
349,leaf_spot1128_.jpg,ccmt,train,leaf_spot
350,leaf_spot1129_.jpg,ccmt,train,leaf_spot
351,leaf_spot112_.jpg,ccmt,train,leaf_spot
352,leaf_spot1130_.jpg,ccmt,test,leaf_spot
353,leaf_spot1131_.jpg,ccmt,test,leaf_spot
354,leaf_spot1132_.jpg,ccmt,train,leaf_spot
355,leaf_spot1133_.jpg,ccmt,train,leaf_spot
356,leaf_spot1134_.jpg,ccmt,train,leaf_spot
357,leaf_spot1135_.jpg,ccmt,train,leaf_spot
358,leaf_spot1136_.jpg,ccmt,test,leaf_spot
359,leaf_spot1137_.jpg,ccmt,test,leaf_spot
360,leaf_spot1138_.jpg,ccmt,train,leaf_spot
361,leaf_spot1139_.jpg,ccmt,train,leaf_spot
362,leaf_spot113_.jpg,ccmt,test,leaf_spot
363,leaf_spot1140_.jpg,ccmt,train,leaf_spot
364,leaf_spot1141_.jpg,ccmt,train,leaf_spot
365,leaf_spot1142_.jpg,ccmt,train,leaf_spot
366,leaf_spot1143_.jpg,ccmt,train,leaf_spot
367,leaf_spot1144_.jpg,ccmt,test,leaf_spot
368,leaf_spot1146_.jpg,ccmt,train,leaf_spot
369,leaf_spot1145_.jpg,ccmt,train,leaf_spot
370,leaf_spot1147_.jpg,ccmt,train,leaf_spot
371,leaf_spot1148_.jpg,ccmt,train,leaf_spot
372,leaf_spot114_.jpg,ccmt,train,leaf_spot
373,leaf_spot1149_.jpg,ccmt,train,leaf_spot
374,leaf_spot1150_.jpg,ccmt,train,leaf_spot
375,leaf_spot1151_.jpg,ccmt,train,leaf_spot
376,leaf_spot1152_.jpg,ccmt,test,leaf_spot
377,leaf_spot1153_.jpg,ccmt,train,leaf_spot
378,leaf_spot1154_.jpg,ccmt,train,leaf_spot
379,leaf_spot1155_.jpg,ccmt,train,leaf_spot
380,leaf_spot1156_.jpg,ccmt,train,leaf_spot
381,leaf_spot1158_.jpg,ccmt,train,leaf_spot
382,leaf_spot1157_.jpg,ccmt,train,leaf_spot
383,leaf_spot1159_.jpg,ccmt,test,leaf_spot
384,leaf_spot115_.jpg,ccmt,train,leaf_spot
385,leaf_spot1161_.jpg,ccmt,train,leaf_spot
386,leaf_spot1160_.jpg,ccmt,train,leaf_spot
387,leaf_spot1162_.jpg,ccmt,train,leaf_spot
388,leaf_spot1163_.jpg,ccmt,train,leaf_spot
389,leaf_spot1165_.jpg,ccmt,train,leaf_spot
390,leaf_spot1164_.jpg,ccmt,train,leaf_spot
391,leaf_spot1166_.jpg,ccmt,test,leaf_spot
392,leaf_spot1167_.jpg,ccmt,train,leaf_spot
393,leaf_spot1168_.jpg,ccmt,train,leaf_spot
394,leaf_spot1169_.jpg,ccmt,train,leaf_spot
395,leaf_spot116_.jpg,ccmt,train,leaf_spot
396,leaf_spot1170_.jpg,ccmt,train,leaf_spot
397,leaf_spot1171_.jpg,ccmt,train,leaf_spot
398,leaf_spot1172_.jpg,ccmt,train,leaf_spot
399,leaf_spot1173_.jpg,ccmt,train,leaf_spot
400,leaf_spot1174_.jpg,ccmt,train,leaf_spot
401,leaf_spot1175_.jpg,ccmt,train,leaf_spot
402,leaf_spot1176_.jpg,ccmt,train,leaf_spot
403,leaf_spot1177_.jpg,ccmt,train,leaf_spot
404,leaf_spot1178_.jpg,ccmt,train,leaf_spot
405,leaf_spot1179_.jpg,ccmt,train,leaf_spot
406,leaf_spot117_.jpg,ccmt,train,leaf_spot
407,leaf_spot1180_.jpg,ccmt,train,leaf_spot
408,leaf_spot1181_.jpg,ccmt,train,leaf_spot
409,leaf_spot1182_.jpg,ccmt,train,leaf_spot
410,leaf_spot1183_.jpg,ccmt,train,leaf_spot
411,leaf_spot1185_.jpg,ccmt,train,leaf_spot
412,leaf_spot1186_.jpg,ccmt,test,leaf_spot
413,leaf_spot1187_.jpg,ccmt,train,leaf_spot
414,leaf_spot1184_.jpg,ccmt,train,leaf_spot
415,leaf_spot1188_.jpg,ccmt,train,leaf_spot
416,leaf_spot1189_.jpg,ccmt,test,leaf_spot
417,leaf_spot118_.jpg,ccmt,train,leaf_spot
418,leaf_spot1190_.jpg,ccmt,test,leaf_spot
419,leaf_spot1191_.jpg,ccmt,train,leaf_spot
420,leaf_spot1192_.jpg,ccmt,test,leaf_spot
421,leaf_spot1193_.jpg,ccmt,test,leaf_spot
422,leaf_spot1194_.jpg,ccmt,test,leaf_spot
423,leaf_spot1195_.jpg,ccmt,train,leaf_spot
424,leaf_spot1196_.jpg,ccmt,train,leaf_spot
425,leaf_spot1197_.jpg,ccmt,train,leaf_spot
426,leaf_spot1198_.jpg,ccmt,train,leaf_spot
427,leaf_spot119_.jpg,ccmt,test,leaf_spot
428,leaf_spot1199_.jpg,ccmt,test,leaf_spot
429,leaf_spot11_.jpg,ccmt,train,leaf_spot
430,leaf_spot1200_.jpg,ccmt,train,leaf_spot
431,leaf_spot1201_.jpg,ccmt,train,leaf_spot
432,leaf_spot1202_.jpg,ccmt,train,leaf_spot
433,leaf_spot1203_.jpg,ccmt,test,leaf_spot
434,leaf_spot1204_.jpg,ccmt,train,leaf_spot
435,leaf_spot1205_.jpg,ccmt,train,leaf_spot
436,leaf_spot1206_.jpg,ccmt,test,leaf_spot
437,leaf_spot1207_.jpg,ccmt,train,leaf_spot
438,leaf_spot1208_.jpg,ccmt,train,leaf_spot
439,leaf_spot1209_.jpg,ccmt,train,leaf_spot
440,leaf_spot120_.jpg,ccmt,train,leaf_spot
441,leaf_spot1210_.jpg,ccmt,train,leaf_spot
442,leaf_spot1211_.jpg,ccmt,train,leaf_spot
443,leaf_spot1212_.jpg,ccmt,train,leaf_spot
444,leaf_spot1213_.jpg,ccmt,test,leaf_spot
445,leaf_spot1214_.jpg,ccmt,train,leaf_spot
446,leaf_spot1215_.jpg,ccmt,train,leaf_spot
447,leaf_spot1216_.jpg,ccmt,train,leaf_spot
448,leaf_spot1217_.jpg,ccmt,train,leaf_spot
449,leaf_spot1218_.jpg,ccmt,test,leaf_spot
450,leaf_spot1219_.jpg,ccmt,train,leaf_spot
451,leaf_spot121_.jpg,ccmt,test,leaf_spot
452,leaf_spot1220_.jpg,ccmt,train,leaf_spot
453,leaf_spot1221_.jpg,ccmt,test,leaf_spot
454,leaf_spot1222_.jpg,ccmt,test,leaf_spot
455,leaf_spot1223_.jpg,ccmt,train,leaf_spot
456,leaf_spot1224_.jpg,ccmt,train,leaf_spot
457,leaf_spot1225_.jpg,ccmt,train,leaf_spot
458,leaf_spot1226_.jpg,ccmt,train,leaf_spot
459,leaf_spot1228_.jpg,ccmt,train,leaf_spot
460,leaf_spot1227_.jpg,ccmt,train,leaf_spot
461,leaf_spot1229_.jpg,ccmt,train,leaf_spot
462,leaf_spot122_.jpg,ccmt,test,leaf_spot
463,leaf_spot1231_.jpg,ccmt,test,leaf_spot
464,leaf_spot1230_.jpg,ccmt,train,leaf_spot
465,leaf_spot1233_.jpg,ccmt,train,leaf_spot
466,leaf_spot1232_.jpg,ccmt,train,leaf_spot
467,leaf_spot1234_.jpg,ccmt,test,leaf_spot
468,leaf_spot1235_.jpg,ccmt,train,leaf_spot
469,leaf_spot1236_.jpg,ccmt,train,leaf_spot
470,leaf_spot1237_.jpg,ccmt,train,leaf_spot
471,leaf_spot1238_.jpg,ccmt,train,leaf_spot
472,leaf_spot1239_.jpg,ccmt,test,leaf_spot
473,leaf_spot1242_.jpg,ccmt,train,leaf_spot
474,leaf_spot1240_.jpg,ccmt,train,leaf_spot
475,leaf_spot123_.jpg,ccmt,test,leaf_spot
476,leaf_spot1246_.jpg,ccmt,train,leaf_spot
477,leaf_spot1244_.jpg,ccmt,test,leaf_spot
478,leaf_spot1243_.jpg,ccmt,train,leaf_spot
479,leaf_spot1245_.jpg,ccmt,test,leaf_spot
480,leaf_spot1241_.jpg,ccmt,train,leaf_spot
481,leaf_spot1247_.jpg,ccmt,train,leaf_spot
482,leaf_spot1248_.jpg,ccmt,train,leaf_spot
483,leaf_spot1249_.jpg,ccmt,train,leaf_spot
484,leaf_spot124_.jpg,ccmt,train,leaf_spot
485,leaf_spot1252_.jpg,ccmt,train,leaf_spot
486,leaf_spot1253_.jpg,ccmt,train,leaf_spot
487,leaf_spot1251_.jpg,ccmt,test,leaf_spot
488,leaf_spot1250_.jpg,ccmt,train,leaf_spot
489,leaf_spot1254_.jpg,ccmt,test,leaf_spot
490,leaf_spot1255_.jpg,ccmt,train,leaf_spot
491,leaf_spot1256_.jpg,ccmt,train,leaf_spot
492,leaf_spot1257_.jpg,ccmt,test,leaf_spot
493,leaf_spot1258_.jpg,ccmt,train,leaf_spot
494,leaf_spot125_.jpg,ccmt,test,leaf_spot
495,leaf_spot1259_.jpg,ccmt,test,leaf_spot
496,leaf_spot1260_.jpg,ccmt,train,leaf_spot
497,leaf_spot1262_.jpg,ccmt,test,leaf_spot
498,leaf_spot1261_.jpg,ccmt,train,leaf_spot
499,leaf_spot1263_.jpg,ccmt,test,leaf_spot
500,leaf_spot1264_.jpg,ccmt,train,leaf_spot
501,leaf_spot126_.jpg,ccmt,test,leaf_spot
502,leaf_spot127_.jpg,ccmt,train,leaf_spot
503,leaf_spot128_.jpg,ccmt,train,leaf_spot
504,leaf_spot12_.jpg,ccmt,test,leaf_spot
505,leaf_spot129_.jpg,ccmt,train,leaf_spot
506,leaf_spot130_.jpg,ccmt,test,leaf_spot
507,leaf_spot134_.jpg,ccmt,train,leaf_spot
508,leaf_spot131_.jpg,ccmt,train,leaf_spot
509,leaf_spot137_.jpg,ccmt,train,leaf_spot
510,leaf_spot136_.jpg,ccmt,train,leaf_spot
511,leaf_spot135_.jpg,ccmt,train,leaf_spot
512,leaf_spot132_.jpg,ccmt,train,leaf_spot
513,leaf_spot133_.jpg,ccmt,train,leaf_spot
514,leaf_spot139_.jpg,ccmt,train,leaf_spot
515,leaf_spot138_.jpg,ccmt,test,leaf_spot
516,leaf_spot140_.jpg,ccmt,train,leaf_spot
517,leaf_spot141_.jpg,ccmt,train,leaf_spot
518,leaf_spot142_.jpg,ccmt,train,leaf_spot
