,filename,source,subset,class
24,2ccb9ee9-faac-4d32-9af5-29497fa2e028___RS_HL_1837.JPG,plant_village,train,healthy
25,2d98cbc8-cbe6-423c-b2ab-3f7f8bcea5d5___RS_HL_1945.JPG,plant_village,test,healthy
26,2dee1571-ef6b-40ef-8c46-334e89aad3f1___RS_HL_1950.JPG,plant_village,train,healthy
27,2e0b8b4b-e900-408b-b760-730690bbd382___RS_HL_1901.JPG,plant_village,train,healthy
28,30126310-39de-4c02-b10a-23409417a4f6___RS_HL_1826.JPG,plant_village,test,healthy
29,30937333-8898-4634-8c00-af57d3020ba6___RS_HL_1922.JPG,plant_village,test,healthy
30,31a09d39-6791-4ecb-8f44-af2ed85dbd33___RS_HL_1970.JPG,plant_village,train,healthy
31,369479a9-3c28-4d77-8731-9ae54e719af3___RS_HL_1785.JPG,plant_village,train,healthy
32,36bdc44c-96a4-40bb-86f7-63a91d706e96___RS_HL_4203.JPG,plant_village,train,healthy
33,38faf81d-c83b-42ca-b4c3-e3bbfa070589___RS_HL_1805.JPG,plant_village,test,healthy
34,3a00204c-5e53-4e5d-95a6-f8819031744e___RS_HL_5420.JPG,plant_village,train,healthy
35,3a1dbeee-089c-43f0-8f51-a92d3687a515___RS_HL_1754.JPG,plant_village,train,healthy
36,3c0d6888-c7e1-4cf8-9c25-9a0b8c62ba72___RS_HL_1780.JPG,plant_village,test,healthy
37,3edf7c3f-73e0-439c-870d-76cfd7c3bc45___RS_HL_1859.JPG,plant_village,test,healthy
38,3f369e63-81eb-4194-a145-df9ed91abc5d___RS_HL_1745.JPG,plant_village,test,healthy
39,413bc2e9-eb2a-48fd-ba65-48b5121fd85c___RS_HL_4200.JPG,plant_village,train,healthy
40,414f6249-9f78-4af5-9593-9d5a7e7d979f___RS_HL_1918.JPG,plant_village,train,healthy
41,415ac4a2-8f16-4052-880e-1e1f208965f0___RS_HL_1884.JPG,plant_village,test,healthy
42,43fd6ace-3712-494a-9aba-de5482d22561___RS_HL_1968.JPG,plant_village,train,healthy
43,45bc0b37-ca59-4a89-8531-705af42a6fd5___RS_HL_1946.JPG,plant_village,test,healthy
44,468d3107-f09a-4f0d-8b9d-f08d7c49738f___RS_HL_1747.JPG,plant_village,train,healthy
45,46b2555a-c0a6-48c2-af13-0816e147e4de___RS_HL_1943.JPG,plant_village,train,healthy
46,4a08efaa-28cc-4356-8769-4002f4b299ef___RS_HL_1850.JPG,plant_village,test,healthy
47,4ae82355-6885-40e7-9807-dabe46ed3441___RS_HL_5410.JPG,plant_village,train,healthy
48,4bbccfb6-5720-4c80-9b37-0c3ed8999c9f___RS_HL_1791.JPG,plant_village,train,healthy
49,51a03694-82cd-43a5-9877-ddce42c1a5ad___RS_HL_1779.JPG,plant_village,train,healthy
50,52dd2fdd-6966-450c-a42b-ee14428d4271___RS_HL_1955.JPG,plant_village,train,healthy
51,533abd3a-3e1d-42d0-ae9c-5189282b78af___RS_HL_5369.JPG,plant_village,test,healthy
52,54f86311-9d76-421b-b401-0b02f6e738a5___RS_HL_4172.JPG,plant_village,train,healthy
53,56ae1281-5ee5-4f2a-8678-c2e4491878c6___RS_HL_1869.JPG,plant_village,train,healthy
54,57c2663b-5d1d-4476-b067-38b2149c3b2d___RS_HL_1796.JPG,plant_village,train,healthy
55,57e24d88-fd01-4422-b8b5-d688d2296184___RS_HL_5401.JPG,plant_village,test,healthy
56,57e262fc-e0ba-44db-a967-5ba6f1826e49___RS_HL_1897.JPG,plant_village,train,healthy
57,58a98860-86d8-41e7-9f8c-cc2ca5e90012___RS_HL_1758.JPG,plant_village,train,healthy
58,5a3fc4bb-a78c-4276-8934-f0b037ffb860___RS_HL_5412.JPG,plant_village,train,healthy
59,5cb360dd-5c17-4c57-b31d-97cd8dd8d0bd___RS_HL_1797.JPG,plant_village,test,healthy
60,5d505af8-3f73-4781-980c-a4a696a04550___RS_HL_1934.JPG,plant_village,train,healthy
61,5df30492-0b54-474d-8883-bba9474ca88f___RS_HL_1801.JPG,plant_village,train,healthy
62,5e19b1f4-fd65-4c4d-bcd2-18c8c519eddb___RS_HL_1965.JPG,plant_village,test,healthy
63,5ea316eb-10a2-42c0-b781-40d90356ccaa___RS_HL_1935.JPG,plant_village,train,healthy
64,5fcbde8f-52af-4963-b324-ff7f4dd6bd4c___RS_HL_1762.JPG,plant_village,test,healthy
65,60e9a878-13e0-4345-964c-fd807cd20bbb___RS_HL_1876.JPG,plant_village,train,healthy
66,61b05f0a-14bc-4c8f-a256-57c8b8898d8c___RS_HL_1769.JPG,plant_village,train,healthy
67,61b8a692-91d8-40f5-a4a4-4d910875a638___RS_HL_1966.JPG,plant_village,train,healthy
68,683b04ad-7941-4819-9965-ba32c725eb22___RS_HL_1861.JPG,plant_village,train,healthy
69,6f4b9acd-f34d-4771-a6bc-2001de2dd1d3___RS_HL_1898.JPG,plant_village,train,healthy
70,71c06efe-089f-49b3-beed-095bd7640e32___RS_HL_1947.JPG,plant_village,train,healthy
71,750584fd-72e0-45c8-b37c-97208bd559cc___RS_HL_1885.JPG,plant_village,train,healthy
72,762672f4-17e6-4fd6-84f1-3bcb091b3ca5___RS_HL_5417.JPG,plant_village,train,healthy
73,774875d3-438a-4305-afe2-7d59e2925dc4___RS_HL_1759.JPG,plant_village,test,healthy
74,77c75478-e1f0-4aaa-9cbc-af1fed928a74___RS_HL_1748.JPG,plant_village,test,healthy
75,7948ada9-eabc-4cb7-a579-b73e938eb716___RS_HL_4185.JPG,plant_village,test,healthy
76,799b10e8-ba67-4e08-9abe-748789572ad1___RS_HL_1881.JPG,plant_village,train,healthy
77,7bfda067-6e35-4af5-a9c4-4b3b5f357871___RS_HL_1813.JPG,plant_village,train,healthy
78,7e6c8297-dfe1-4826-826e-01d696cc263b___RS_HL_1863.JPG,plant_village,train,healthy
79,7e7b6ab4-9adb-4a3b-abfb-8716b0039879___RS_HL_1921.JPG,plant_village,train,healthy
80,80bb8697-bfab-449b-b870-e1ed2089df58___RS_HL_1827.JPG,plant_village,train,healthy
81,849aa978-c7b9-4344-9ca8-129219a65f8e___RS_HL_1874.JPG,plant_village,train,healthy
82,8583c4ff-2d8b-4b6f-89a8-fcc98917ce9b___RS_HL_1961.JPG,plant_village,train,healthy
83,8665efd2-fa3d-45f8-b1c0-746c99fb7d1e___RS_HL_1924.JPG,plant_village,test,healthy
84,875d6ded-5f01-495c-a945-ad2e17f87f91___RS_HL_1848.JPG,plant_village,train,healthy
85,882798ca-67c3-45a3-86cf-4aed69388145___RS_HL_1750.JPG,plant_village,train,healthy
86,8b2ce6b6-f00a-4f25-ac6d-4249dd7dc5f6___RS_HL_1890.JPG,plant_village,train,healthy
87,8c1e1281-5937-4559-a02f-02817de6e122___RS_HL_4173.JPG,plant_village,train,healthy
88,907f26b7-a14f-463f-a41e-f35d6e0f1417___RS_HL_1757.JPG,plant_village,train,healthy
89,923d4cc3-021a-4bcd-9f5f-1d6f69e4ad33___RS_HL_1888.JPG,plant_village,test,healthy
90,929107f1-4ae9-4dae-8319-ae7cf4804236___RS_HL_1932.JPG,plant_village,train,healthy
91,949cafd0-098b-497f-9590-f0fb8ccafc94___RS_HL_4168.JPG,plant_village,train,healthy
92,9a6eb7c4-6b43-477a-89e0-69f62ef67991___RS_HL_1846.JPG,plant_village,test,healthy
93,9b5be0c5-7d7e-493d-88ba-c721c85f73ca___RS_HL_5405.JPG,plant_village,train,healthy
94,9c620128-2872-4bbb-bc14-d5b785242cf6___RS_HL_1751.JPG,plant_village,train,healthy
95,9d7d1bb9-1b10-4a8f-a961-e404b9d5acf8___RS_HL_1960.JPG,plant_village,test,healthy
96,a02b6205-b40a-4178-8b34-3494f84b9d1f___RS_HL_1958.JPG,plant_village,train,healthy
97,a1abff90-34e5-464d-b4d3-0c09f5924900___RS_HL_5414.JPG,plant_village,train,healthy
98,a3ec91aa-8503-4711-a912-0d1427e25686___RS_HL_5409.JPG,plant_village,test,healthy
99,a4d1d8cb-26a2-413f-a229-021e2eea87ac___RS_HL_1819.JPG,plant_village,test,healthy
100,a5050bde-febc-4931-b31d-45c9652df318___RS_HL_5373.JPG,plant_village,test,healthy
101,a8d687be-3777-403f-bae7-5c8c19340b3f___RS_HL_1738.JPG,plant_village,test,healthy
102,aa04db6d-645f-4e8a-88dc-c9f9396f0800___RS_HL_1975.JPG,plant_village,train,healthy
103,ad9b6cf4-e065-496d-91c7-5713ce14e19e___RS_HL_1926.JPG,plant_village,test,healthy
104,af15ac00-67ff-4114-ace8-6dca48b94665___RS_HL_1865.JPG,plant_village,train,healthy
105,b0fe9fe9-52e7-40e4-b4c0-769f1a0c7fb9___RS_HL_4175.JPG,plant_village,train,healthy
106,b28c43f9-5844-4e9b-86bf-36bc114cae07___RS_HL_1736.JPG,plant_village,train,healthy
107,b35b9f8b-daca-4d12-a5be-defe68d0acc5___RS_HL_1903.JPG,plant_village,test,healthy
108,b4031970-60ea-4739-9fed-6c81be1bad1c___RS_HL_1752.JPG,plant_village,train,healthy
109,b42621c3-f751-46e1-a8d2-83ed85b90554___RS_HL_1740.JPG,plant_village,test,healthy
110,b536ea91-c5f8-413b-87f3-a22ac3d959d1___RS_HL_1825.JPG,plant_village,train,healthy
111,b61b9d33-59ea-41b0-a554-c382eb6128c5___RS_HL_1919.JPG,plant_village,train,healthy
112,b89db9d3-a413-4781-bc88-5f6c2085ab5f___RS_HL_1909.JPG,plant_village,test,healthy
113,b8b7b98a-eb1a-4213-9b0b-aeef4df427e8___RS_HL_1858.JPG,plant_village,train,healthy
114,b925ad3e-fc49-497d-a6eb-115f0de20800___RS_HL_4170.JPG,plant_village,train,healthy
115,b9ea902d-e557-4fa5-893b-39a7a57c0121___RS_HL_1893.JPG,plant_village,train,healthy
116,bb04f738-1848-4dda-8834-384a48b335cd___RS_HL_1765.JPG,plant_village,train,healthy
117,bb328d40-e4e6-4b84-a92a-e7cb3922c19d___RS_HL_1829.JPG,plant_village,train,healthy
118,bde33d08-678c-4f84-b80e-fcb986a9a446___RS_HL_5415.JPG,plant_village,train,healthy
119,bf2bffbb-cd8f-4d36-bd58-847808397c75___RS_HL_1786.JPG,plant_village,train,healthy
120,c07db642-c675-4066-99b6-56bc8207fb37___RS_HL_4164.JPG,plant_village,train,healthy
121,c3caa84b-6078-4489-80ac-919d92d25ff7___RS_HL_1772.JPG,plant_village,test,healthy
122,c548fe0e-21c2-4241-b806-1e438a1213bd___RS_HL_1770.JPG,plant_village,test,healthy
123,c6204cb3-cd9f-4d7b-92a6-9773fe562cab___RS_HL_1939.JPG,plant_village,train,healthy
124,c6abf1da-b06f-4cd2-8af6-d68be5eff6f9___RS_HL_1766.JPG,plant_village,test,healthy
125,c85bacb0-e5e8-4127-a0b0-a7342f2cab5f___RS_HL_5406.JPG,plant_village,test,healthy
126,c9ad5c9a-c9b0-4e07-9e03-9e9edfd58a19___RS_HL_1755.JPG,plant_village,train,healthy
127,d1752ed4-a0a7-4075-917d-205c0e785dcf___RS_HL_1911.JPG,plant_village,train,healthy
128,d227e4c8-e203-4aa4-b813-25b96baa2869___RS_HL_1831.JPG,plant_village,train,healthy
129,d287be3d-cac6-4485-8c31-674fb8b459be___RS_HL_1973.JPG,plant_village,test,healthy
130,d325e580-5faa-4aea-927d-2700f52cc343___RS_HL_1872.JPG,plant_village,train,healthy
131,d340704d-cc00-4068-bb8a-ae70840b7bfa___RS_HL_1773.JPG,plant_village,train,healthy
132,d50a580b-46bd-47f5-a0bf-8535da774104___RS_HL_5408.JPG,plant_village,test,healthy
133,dbe4f332-9189-4b76-b30c-f0c9a55e48d3___RS_HL_1841.JPG,plant_village,test,healthy
134,dca8ac5c-b925-435a-a5e9-da09fa8938a1___RS_HL_4182.JPG,plant_village,train,healthy
135,de9a8669-d437-40f0-aa56-fe2d8276a1e0___RS_HL_1910.JPG,plant_village,train,healthy
136,e1b49d1b-165b-4f4e-8a30-735e62bc39c5___RS_HL_1839.JPG,plant_village,train,healthy
137,e34e563f-7a4a-4b44-bdf2-b6f96cbcd929___RS_HL_5370.JPG,plant_village,train,healthy
138,e51367c1-d582-45e3-acf6-b0e652b43d3a___RS_HL_1873.JPG,plant_village,test,healthy
139,e693354a-053c-4093-8642-cc8f5f9eb2cc___RS_HL_1746.JPG,plant_village,test,healthy
140,ec6e43d3-512d-4908-99f2-c9e2a0be54be___RS_HL_4202.JPG,plant_village,train,healthy
141,ee052892-e935-4fbb-9344-4d23c57c6890___RS_HL_5400.JPG,plant_village,train,healthy
142,ef7005dc-1d44-412e-b858-145a2d7a6fa9___RS_HL_1951.JPG,plant_village,train,healthy
143,f0036dfd-9f46-4f2f-9001-5973495f2171___RS_HL_1849.JPG,plant_village,train,healthy
144,f0fdde26-78b4-46f0-9eb8-7c2a743d34aa___RS_HL_4165.JPG,plant_village,train,healthy
145,f30983c0-6e20-43cc-8672-4622ca34c830___RS_HL_1949.JPG,plant_village,train,healthy
146,f4b5ec24-d318-4309-8294-9126450d5d7f___RS_HL_1824.JPG,plant_village,train,healthy
147,f4be3632-42a1-415a-9f7e-1d5ecb9f49d7___RS_HL_1783.JPG,plant_village,train,healthy
148,f5bd2732-197b-4d8e-bb50-a4966dc416f5___RS_HL_1840.JPG,plant_village,train,healthy
149,f66af6c0-6fc6-4020-b1de-a73685d497c2___RS_HL_4181.JPG,plant_village,train,healthy
150,fd92bd9c-02cb-4599-8673-9316159504a1___RS_HL_1927.JPG,plant_village,train,healthy
151,ff700844-68ad-4e99-8427-58a39c07f817___RS_HL_1860.JPG,plant_village,train,healthy
152,001187a0-57ab-4329-baff-e7246a9edeb0___RS_Early.B_8178.JPG,plant_village,train,early_blight
153,002a55fb-7a3d-4a3a-aca8-ce2d5ebc6925___RS_Early.B_8170.JPG,plant_village,test,early_blight
154,009c8c31-f22d-4ffd-8f16-189c6f06c577___RS_Early.B_7885.JPG,plant_village,test,early_blight
155,00d8f10f-5038-4e0f-bb58-0b885ddc0cc5___RS_Early.B_8722.JPG,plant_village,train,early_blight
156,0182e991-97f0-4805-a1f7-6e1b4306d518___RS_Early.B_7015.JPG,plant_village,test,early_blight
157,02578b86-b234-4ac0-9bc3-691b5610e2bf___RS_Early.B_7562.JPG,plant_village,train,early_blight
158,0267d4ca-522e-4ca0-b1a2-ce925e5b54a2___RS_Early.B_7020.JPG,plant_village,test,early_blight
159,028f9b73-142f-499a-9c7b-d7c1ed5e5506___RS_Early.B_8546.JPG,plant_village,train,early_blight
160,034959c1-f1e8-4a79-a6d5-3c1d14efa2f3___RS_Early.B_7136.JPG,plant_village,train,early_blight
161,03b0d3c1-b5b0-48f4-98aa-f8904670290f___RS_Early.B_7051.JPG,plant_village,train,early_blight
162,042135e2-e126-4900-9212-d42d900b8125___RS_Early.B_8791.JPG,plant_village,train,early_blight
163,044c3abc-0bc9-45fb-8fd5-094aeb605f90___RS_Early.B_8044.JPG,plant_village,train,early_blight
164,048d18ae-98b1-484d-97da-5a0e69b9ebc1___RS_Early.B_6845.JPG,plant_village,train,early_blight
165,04c8e6b9-7710-4cdd-b259-2d78b15d1036___RS_Early.B_7066.JPG,plant_village,train,early_blight
166,04ee51b6-07e2-4182-84f8-46b22c8938a2___RS_Early.B_8091.JPG,plant_village,train,early_blight
167,04fd2a46-ddd4-4b0b-8f19-5ecca482a7d5___RS_Early.B_7273.JPG,plant_village,test,early_blight
168,05c35093-11b8-4cd0-b67a-148859754440___RS_Early.B_8939.JPG,plant_village,train,early_blight
169,0604174e-3018-4faa-9975-0be32d2c0789___RS_Early.B_7123.JPG,plant_village,train,early_blight
170,060fd5a7-1606-4a59-895b-604c90d6b414___RS_Early.B_7205.JPG,plant_village,train,early_blight
171,065fc68f-88c9-4fc3-b0a6-a6f5e1072eaa___RS_Early.B_7174.JPG,plant_village,train,early_blight
172,06ac6596-8d65-46dd-a343-a2209f3480e4___RS_Early.B_6921.JPG,plant_village,test,early_blight
173,06d9fcc9-4eea-4736-8392-5e483e2e948d___RS_Early.B_7411.JPG,plant_village,train,early_blight
174,07953ca1-8935-449f-b338-4357ed683b2d___RS_Early.B_6815.JPG,plant_village,train,early_blight
175,07baabd8-e118-47dd-9d8d-132d4347836a___RS_Early.B_8555.JPG,plant_village,train,early_blight
176,07d777f8-2c5a-48da-935e-f17c572b1e6e___RS_Early.B_7880.JPG,plant_village,train,early_blight
177,08029ccc-387e-4be6-9389-04f7b82fdb2a___RS_Early.B_9130.JPG,plant_village,train,early_blight
178,08194ca3-f0b2-4aaa-8df8-5ec5ddc6696a___RS_Early.B_8151.JPG,plant_village,test,early_blight
179,08392b44-ecc6-4f38-8566-361b552cfe21___RS_Early.B_7393.JPG,plant_village,train,early_blight
180,0898bffc-57aa-4fdb-92d1-fd6a03d2a011___RS_Early.B_6946.JPG,plant_village,train,early_blight
181,089fb289-4bea-48b6-a29a-3a1d268d9dd3___RS_Early.B_8081.JPG,plant_village,train,early_blight
182,08a892eb-19cc-45ea-babc-181b98f89238___RS_Early.B_7367.JPG,plant_village,train,early_blight
183,08bbd7f1-169d-4e38-946f-8d91589b263e___RS_Early.B_7106.JPG,plant_village,train,early_blight
184,08cf1add-91f8-41ea-bc13-54e7d1cb6da0___RS_Early.B_6865.JPG,plant_village,test,early_blight
185,094fbf4c-da00-4037-82af-03e712d8db47___RS_Early.B_6908.JPG,plant_village,train,early_blight
186,096a2c48-104c-4570-9e34-8dd60aa5ebcf___RS_Early.B_6979.JPG,plant_village,test,early_blight
187,096f6928-24dd-4efd-acc6-b8246318676c___RS_Early.B_8970.JPG,plant_village,train,early_blight
188,09ab9573-90d5-4001-9b74-14551935deef___RS_Early.B_7603.JPG,plant_village,train,early_blight
189,0a0744dc-8486-4fbb-a44b-4d63e6db6197___RS_Early.B_7575.JPG,plant_village,test,early_blight
190,0a47f32c-1724-4c8d-bfe4-986cedd3587b___RS_Early.B_8001.JPG,plant_village,train,early_blight
191,0a6983a5-895e-4e68-9edb-88adf79211e9___RS_Early.B_9072.JPG,plant_village,train,early_blight
192,0a79700b-f834-41f5-ae51-6ceda6f67a48___RS_Early.B_8951.JPG,plant_village,test,early_blight
193,0a8a68ee-f587-4dea-beec-79d02e7d3fa4___RS_Early.B_8461.JPG,plant_village,train,early_blight
194,0ad3ba53-f01b-403b-a99d-5991eed85045___RS_Early.B_7600.JPG,plant_village,train,early_blight
195,0bbb8bce-2020-416b-8bd6-c160c2db9921___RS_Early.B_8386.JPG,plant_village,train,early_blight
196,0c4f6f72-c7a2-42e1-9671-41ab3bf37fe7___RS_Early.B_6752.JPG,plant_village,test,early_blight
197,0c5b14d9-8b1c-4c39-bb23-1835b5760caa___RS_Early.B_7937.JPG,plant_village,test,early_blight
198,0caf6a39-3f5f-4201-a4d7-3ea35fdf1303___RS_Early.B_6762.JPG,plant_village,train,early_blight
199,0d2325ff-4e3e-44bf-9614-e5ad6c23fc16___RS_Early.B_6797.JPG,plant_village,train,early_blight
200,0d2e2971-f1c9-4278-b35c-91dd8a22a64d___RS_Early.B_7581.JPG,plant_village,train,early_blight
201,0d987d4a-26bc-4f74-8a16-12f8969dfed8___RS_Early.B_7013.JPG,plant_village,test,early_blight
202,0d9dbf50-53a9-42b2-8b29-0360fb7dbd98___RS_Early.B_6692.JPG,plant_village,train,early_blight
203,0ddd62cd-a999-4d58-a8f1-506e1004a595___RS_Early.B_8041.JPG,plant_village,train,early_blight
204,0e0a1b51-f61c-4934-bc57-a820af1faacb___RS_Early.B_7147.JPG,plant_village,test,early_blight
205,0e6b9e09-2bcd-41e0-b001-b80a33a8a78b___RS_Early.B_8694.JPG,plant_village,train,early_blight
206,0ed45bc2-c8cc-4d65-8f53-bdc10d78a7dc___RS_Early.B_8504.JPG,plant_village,train,early_blight
207,0ede4acd-3685-40d9-b52b-7b3cb6536fa8___RS_Early.B_7377.JPG,plant_village,test,early_blight
208,0f223bbc-d2b4-4d58-8314-359d92d0102b___RS_Early.B_8052.JPG,plant_village,train,early_blight
209,0f9c098f-a6df-4a73-8c14-8e7d4dbb1b0b___RS_Early.B_7991.JPG,plant_village,test,early_blight
210,0faca7fe-7254-4dfa-8388-bbc776338c9c___RS_Early.B_7929.JPG,plant_village,train,early_blight
211,0fd22207-cb37-42a1-965f-7dfe43f9d579___RS_Early.B_6876.JPG,plant_village,train,early_blight
212,107827b3-faa5-457c-97fd-3e34d2657f6b___RS_Early.B_7162.JPG,plant_village,train,early_blight
213,1082eee1-189d-4e0f-96b5-8b1393be4c4c___RS_Early.B_8743.JPG,plant_village,test,early_blight
214,109730cd-03f3-4139-a464-5f9151483e8c___RS_Early.B_6738.JPG,plant_village,train,early_blight
215,10a3920b-dd04-406d-8bbd-f92f221e4dee___RS_Early.B_7035.JPG,plant_village,train,early_blight
216,10c438df-8ed7-4de7-94df-83298ebcf373___RS_Early.B_7001.JPG,plant_village,train,early_blight
217,1131b92e-ef46-441e-ac5f-c18ac09bf69a___RS_Early.B_8064.JPG,plant_village,test,early_blight
218,1132bee0-fe6b-41a9-9583-7b959c2ca25f___RS_Early.B_7482.JPG,plant_village,train,early_blight
219,11e974fa-928f-45f6-b983-e74c74c7d163___RS_Early.B_7992.JPG,plant_village,train,early_blight
220,12429fa8-02ea-4017-88ef-b2d219b892f7___RS_Early.B_6916.JPG,plant_village,train,early_blight
221,12826416-efc5-49d3-b615-731629c95435___RS_Early.B_7215.JPG,plant_village,train,early_blight
222,129b1c3a-4f7d-4c45-ae03-2a4c3eb17dd4___RS_Early.B_7413.JPG,plant_village,train,early_blight
223,12a7bc09-8d7f-4790-8046-6e3f12f71399___RS_Early.B_7973.JPG,plant_village,test,early_blight
224,12ebe6fe-c8ce-4a00-866f-8776aca75159___RS_Early.B_6873.JPG,plant_village,train,early_blight
225,12f7b8bd-7aab-48de-ba2e-d2562408542f___RS_Early.B_7386.JPG,plant_village,train,early_blight
226,1328ae8b-76e1-42e9-a0c4-7dd0612fdf99___RS_Early.B_8303.JPG,plant_village,train,early_blight
227,1367d3e9-74fe-4d61-ab24-dd389dcb5d54___RS_Early.B_8011.JPG,plant_village,test,early_blight
228,13cfb9dc-8951-44c0-8c16-e96fd6ccc659___RS_Early.B_7070.JPG,plant_village,test,early_blight
229,13ddd965-db42-4392-9798-fe0ba5ad7928___RS_Early.B_7631.JPG,plant_village,train,early_blight
230,13e2be1d-56bc-40c6-b5d1-e3bafc1b111e___RS_Early.B_8830.JPG,plant_village,train,early_blight
231,14efc692-8ac6-4bd8-a71a-943192d6831a___RS_Early.B_6841.JPG,plant_village,train,early_blight
232,159f49c5-8d80-41cb-b730-333fdefdff62___RS_Early.B_7301.JPG,plant_village,train,early_blight
233,15ab8118-01fb-4e9c-83a9-94ab224d6854___RS_Early.B_7962.JPG,plant_village,train,early_blight
234,16133ed7-f960-44a5-bd03-8e665e777363___RS_Early.B_7504.JPG,plant_village,train,early_blight
235,16a6f216-6d2a-48fe-b8bc-ff385c96d0d3___RS_Early.B_7220.JPG,plant_village,train,early_blight
236,17520079-9d7b-481a-bc9e-676c5404d160___RS_Early.B_6774.JPG,plant_village,train,early_blight
237,17667077-cf29-4976-9282-359c6da25cf6___RS_Early.B_6971.JPG,plant_village,train,early_blight
238,1767fee7-18fd-4597-8c77-d41ec2d62f4e___RS_Early.B_6932.JPG,plant_village,train,early_blight
239,1769d41b-fd4c-49b1-adce-e89fee6a352e___RS_Early.B_6741.JPG,plant_village,train,early_blight
240,17756ec1-9c95-43b3-bedc-933b6e0887f3___RS_Early.B_8251.JPG,plant_village,test,early_blight
241,17848019-6609-4cc9-b27b-c70b296ceb09___RS_Early.B_7049.JPG,plant_village,train,early_blight
242,1797b5ac-ed8b-4b35-bd01-f8a14d34d6e1___RS_Early.B_8812.JPG,plant_village,test,early_blight
243,17a06d03-8a7b-48a8-aaf9-3300741c65de___RS_Early.B_7625.JPG,plant_village,train,early_blight
244,1896de06-b6eb-4c01-a6c6-3247405765b8___RS_Early.B_8335.JPG,plant_village,train,early_blight
245,192c9d29-4a86-457b-a779-1dd36f225a5b___RS_Early.B_8012.JPG,plant_village,train,early_blight
246,1994cd3e-4000-4c56-bede-d35a1eecc287___RS_Early.B_6867.JPG,plant_village,test,early_blight
247,1a2970b6-bafd-4812-93bc-57ff969e1045___RS_Early.B_7330.JPG,plant_village,test,early_blight
248,1a38f06b-da2a-4c57-bef1-a73254896403___RS_Early.B_9178.JPG,plant_village,train,early_blight
249,1a77c047-7ed8-4f02-bfaf-a19e7a67c3dd___RS_Early.B_7076.JPG,plant_village,train,early_blight
250,1af20ff8-980d-4912-b337-804b09667de3___RS_Early.B_7392.JPG,plant_village,train,early_blight
251,1b0a2898-00b9-4a12-b4dc-a89b77b9e8b7___RS_Early.B_6928.JPG,plant_village,test,early_blight
252,1b4304a9-88c2-4c09-bfea-830fa162a35a___RS_Early.B_7188.JPG,plant_village,train,early_blight
253,1c42eae7-29c8-42fd-b05a-9b8255790f6f___RS_Early.B_7719.JPG,plant_village,train,early_blight
254,1c4e0445-375a-4c5d-b6fd-6123d22f009f___RS_Early.B_7972.JPG,plant_village,train,early_blight
255,1ca9e3ba-e029-48bf-b207-e8cb3546f953___RS_Early.B_7978.JPG,plant_village,train,early_blight
256,1cb05d87-027d-4bf0-b5c4-4c1a57896ac6___RS_Early.B_7936.JPG,plant_village,test,early_blight
