,filename,source,subset,class
259,IMG20220325114801_6.jpg,tomato_village,test,early_blight
260,IMG20220325120823_1.jpg,tomato_village,train,early_blight
261,IMG20220325120823_4.jpg,tomato_village,train,early_blight
262,IMG20220325133411_3.jpg,tomato_village,train,early_blight
263,IMG20220325133411_7.jpg,tomato_village,train,early_blight
264,IMG20220325133636_1.jpg,tomato_village,train,early_blight
265,IMG20220325135503_2.jpg,tomato_village,train,early_blight
266,IMG20220323111607.jpg,tomato_village,test,early_blight
267,IMG20220324181405.jpg,tomato_village,test,early_blight
268,IMG20220324182113.jpg,tomato_village,train,early_blight
269,IMG20220325133825.jpg,tomato_village,test,early_blight
270,IMG20220325134450.jpg,tomato_village,train,early_blight
271,IMG20220325140718.jpg,tomato_village,train,early_blight
272,IMG20220325111217.jpg,tomato_village,train,early_blight
273,IMG20220325112030.jpg,tomato_village,train,early_blight
274,IMG20220325134457.jpg,tomato_village,test,early_blight
275,IMG20220324112125.jpg,tomato_village,train,early_blight
276,IMG20220324112626.jpg,tomato_village,train,early_blight
277,IMG20220323100125.jpg,tomato_village,train,early_blight
278,IMG20220323100125_1.jpg,tomato_village,train,early_blight
279,IMG20220323100125_2.jpg,tomato_village,test,early_blight
280,IMG20220323100125_3.jpg,tomato_village,train,early_blight
281,IMG20220323100125_4.jpg,tomato_village,test,early_blight
282,IMG20220323100125_5.jpg,tomato_village,train,early_blight
283,IMG20220323100125_7.jpg,tomato_village,train,early_blight
284,IMG20220323100545_2.jpg,tomato_village,test,early_blight
285,IMG20220323100545_3.jpg,tomato_village,train,early_blight
286,IMG20220323100545_5.jpg,tomato_village,train,early_blight
287,IMG20220323100545_6.jpg,tomato_village,train,early_blight
288,IMG20220323100545_7.jpg,tomato_village,train,early_blight
289,IMG20220323100636.jpg,tomato_village,train,early_blight
290,IMG20220323100636_1.jpg,tomato_village,test,early_blight
291,IMG20220323100636_2.jpg,tomato_village,train,early_blight
292,IMG20220323100636_3.jpg,tomato_village,test,early_blight
293,IMG20220323100636_4.jpg,tomato_village,train,early_blight
294,IMG20220323102220.jpg,tomato_village,test,early_blight
295,IMG20220323102220_2.jpg,tomato_village,train,early_blight
296,IMG20220323102220_4.jpg,tomato_village,train,early_blight
297,IMG20220323102220_5.jpg,tomato_village,train,early_blight
298,IMG20220323102220_7.jpg,tomato_village,train,early_blight
299,IMG20220323102226.jpg,tomato_village,train,early_blight
300,IMG20220323102226_3.jpg,tomato_village,train,early_blight
301,IMG20220323102226_5.jpg,tomato_village,train,early_blight
302,IMG20220323102226_6.jpg,tomato_village,test,early_blight
303,IMG20220323102226_7.jpg,tomato_village,train,early_blight
304,IMG20220323102229_1.jpg,tomato_village,train,early_blight
305,IMG20220323102229_2.jpg,tomato_village,train,early_blight
306,IMG20220323102229_3.jpg,tomato_village,test,early_blight
307,IMG20220323102229_4.jpg,tomato_village,train,early_blight
308,IMG20220323102229_5.jpg,tomato_village,train,early_blight
309,IMG20220323102229_6.jpg,tomato_village,train,early_blight
310,IMG20220323102229_7.jpg,tomato_village,train,early_blight
311,IMG20220323102423.jpg,tomato_village,train,early_blight
312,IMG20220323102423_1.jpg,tomato_village,train,early_blight
313,IMG20220323102423_2.jpg,tomato_village,train,early_blight
314,IMG20220323102423_3.jpg,tomato_village,test,early_blight
315,IMG20220323102423_4.jpg,tomato_village,train,early_blight
316,IMG20220323102423_6.jpg,tomato_village,test,early_blight
317,IMG20220323102851.jpg,tomato_village,train,early_blight
318,IMG20220323102851_1.jpg,tomato_village,train,early_blight
319,IMG20220323102851_2.jpg,tomato_village,test,early_blight
320,IMG20220323102851_3.jpg,tomato_village,train,early_blight
321,IMG20220323102851_5.jpg,tomato_village,train,early_blight
322,IMG20220323102851_6.jpg,tomato_village,train,early_blight
323,IMG20220323102851_7.jpg,tomato_village,test,early_blight
324,IMG20220323102958.jpg,tomato_village,test,early_blight
325,IMG20220323102958_1.jpg,tomato_village,test,early_blight
326,IMG20220323102958_3.jpg,tomato_village,train,early_blight
327,IMG20220323102958_4.jpg,tomato_village,train,early_blight
328,IMG20220323102958_5.jpg,tomato_village,test,early_blight
329,IMG20220323102958_6.jpg,tomato_village,train,early_blight
330,IMG20220323102958_7.jpg,tomato_village,test,early_blight
331,IMG20220323103125.jpg,tomato_village,train,early_blight
332,IMG20220323103125_1.jpg,tomato_village,train,early_blight
333,IMG20220323103125_2.jpg,tomato_village,train,early_blight
334,IMG20220323103125_3.jpg,tomato_village,test,early_blight
335,IMG20220323103125_5.jpg,tomato_village,train,early_blight
336,IMG20220323103125_6.jpg,tomato_village,test,early_blight
337,IMG20220323103125_7.jpg,tomato_village,train,early_blight
338,IMG20220323103905.jpg,tomato_village,test,early_blight
339,IMG20220323103905_1.jpg,tomato_village,train,early_blight
340,IMG20220323103905_2.jpg,tomato_village,train,early_blight
341,IMG20220323103905_3.jpg,tomato_village,train,early_blight
342,IMG20220323103905_5.jpg,tomato_village,train,early_blight
343,IMG20220323103905_6.jpg,tomato_village,train,early_blight
344,IMG20220323104616.jpg,tomato_village,train,early_blight
345,IMG20220323104616_1.jpg,tomato_village,train,early_blight
346,IMG20220323104616_2.jpg,tomato_village,train,early_blight
347,IMG20220323104616_3.jpg,tomato_village,train,early_blight
348,IMG20220323104616_5.jpg,tomato_village,train,early_blight
349,IMG20220323104616_7.jpg,tomato_village,test,early_blight
350,IMG20220323104634.jpg,tomato_village,train,early_blight
351,IMG20220323104634_1.jpg,tomato_village,train,early_blight
352,IMG20220323104634_3.jpg,tomato_village,train,early_blight
353,IMG20220323104634_5.jpg,tomato_village,test,early_blight
354,IMG20220323104634_7.jpg,tomato_village,test,early_blight
355,IMG20220323104920_1.jpg,tomato_village,train,early_blight
356,IMG20220323104920_2.jpg,tomato_village,train,early_blight
357,IMG20220323104920_3.jpg,tomato_village,train,early_blight
358,IMG20220323104920_4.jpg,tomato_village,train,early_blight
359,IMG20220323104920_6.jpg,tomato_village,train,early_blight
360,IMG20220323104920_7.jpg,tomato_village,test,early_blight
361,IMG20220323105331.jpg,tomato_village,train,early_blight
362,IMG20220323105331_1.jpg,tomato_village,train,early_blight
363,IMG20220323105331_2.jpg,tomato_village,test,early_blight
364,IMG20220323105331_3.jpg,tomato_village,train,early_blight
365,IMG20220323105331_4.jpg,tomato_village,train,early_blight
366,IMG20220323105331_6.jpg,tomato_village,train,early_blight
367,IMG20220323105331_7.jpg,tomato_village,train,early_blight
368,IMG20220323105539.jpg,tomato_village,train,early_blight
369,IMG20220323105539_1.jpg,tomato_village,train,early_blight
370,IMG20220323105539_2.jpg,tomato_village,train,early_blight
371,IMG20220323105539_3.jpg,tomato_village,train,early_blight
372,IMG20220323105539_4.jpg,tomato_village,train,early_blight
373,IMG20220323105539_5.jpg,tomato_village,train,early_blight
374,IMG20220323105539_7.jpg,tomato_village,test,early_blight
375,IMG20220323110739.jpg,tomato_village,train,early_blight
376,IMG20220323110739_2.jpg,tomato_village,train,early_blight
377,IMG20220323110739_4.jpg,tomato_village,train,early_blight
378,IMG20220323110739_5.jpg,tomato_village,train,early_blight
379,IMG20220323121804.jpg,tomato_village,train,early_blight
380,IMG20220323121804_1.jpg,tomato_village,test,early_blight
381,IMG20220323121804_2.jpg,tomato_village,test,early_blight
382,IMG20220323121804_3.jpg,tomato_village,train,early_blight
383,IMG20220323121804_4.jpg,tomato_village,train,early_blight
384,IMG20220323121804_5.jpg,tomato_village,train,early_blight
385,IMG20220323121804_6.jpg,tomato_village,test,early_blight
386,IMG20220323121804_7.jpg,tomato_village,test,early_blight
387,IMG20220323124244.jpg,tomato_village,train,early_blight
388,IMG20220323124244_2.jpg,tomato_village,test,early_blight
389,IMG20220323124244_4.jpg,tomato_village,train,early_blight
390,IMG20220323124244_5.jpg,tomato_village,test,early_blight
391,IMG20220323124244_6.jpg,tomato_village,train,early_blight
392,IMG20220323124244_7.jpg,tomato_village,train,early_blight
393,IMG20220323124302.jpg,tomato_village,train,early_blight
394,IMG20220323124302_1.jpg,tomato_village,train,early_blight
395,IMG20220323124302_2.jpg,tomato_village,train,early_blight
396,IMG20220323124302_3.jpg,tomato_village,test,early_blight
397,IMG20220323124302_4.jpg,tomato_village,train,early_blight
398,IMG20220323124302_6.jpg,tomato_village,train,early_blight
399,IMG20220323124320_2.jpg,tomato_village,train,early_blight
400,IMG20220323124320_3.jpg,tomato_village,train,early_blight
401,IMG20220323124320_4.jpg,tomato_village,train,early_blight
402,IMG20220323124320_5.jpg,tomato_village,train,early_blight
403,IMG20220323124320_6.jpg,tomato_village,test,early_blight
404,IMG20220323124320_7.jpg,tomato_village,train,early_blight
405,IMG20220323125626.jpg,tomato_village,train,early_blight
406,IMG20220323125626_1.jpg,tomato_village,train,early_blight
407,IMG20220323125626_3.jpg,tomato_village,train,early_blight
408,IMG20220323125626_4.jpg,tomato_village,test,early_blight
409,IMG20220323125626_5.jpg,tomato_village,train,early_blight
410,IMG20220323125626_6.jpg,tomato_village,train,early_blight
411,IMG20220323125626_7.jpg,tomato_village,train,early_blight
412,IMG20220323132206.jpg,tomato_village,train,early_blight
413,IMG20220323132206_1.jpg,tomato_village,test,early_blight
414,IMG20220323132206_3.jpg,tomato_village,train,early_blight
415,IMG20220323132206_5.jpg,tomato_village,test,early_blight
416,IMG20220323132206_6.jpg,tomato_village,test,early_blight
417,IMG20220323132206_7.jpg,tomato_village,train,early_blight
418,IMG20220323132208_1.jpg,tomato_village,train,early_blight
419,IMG20220323132208_4.jpg,tomato_village,train,early_blight
420,IMG20220323132208_5.jpg,tomato_village,train,early_blight
421,IMG20220323132208_6.jpg,tomato_village,test,early_blight
422,IMG20220323132208_7.jpg,tomato_village,train,early_blight
423,IMG20220323183200.jpg,tomato_village,train,early_blight
424,IMG20220323183200_1.jpg,tomato_village,test,early_blight
425,IMG20220323183200_2.jpg,tomato_village,train,early_blight
426,IMG20220323183200_3.jpg,tomato_village,train,early_blight
427,IMG20220323183200_5.jpg,tomato_village,train,early_blight
428,IMG20220323183200_6.jpg,tomato_village,train,early_blight
429,IMG20220323183200_7.jpg,tomato_village,train,early_blight
430,IMG20220323183239_1.jpg,tomato_village,train,early_blight
431,IMG20220323183239_2.jpg,tomato_village,test,early_blight
432,IMG20220323183239_3.jpg,tomato_village,test,early_blight
433,IMG20220323183239_5.jpg,tomato_village,train,early_blight
434,IMG20220323183239_7.jpg,tomato_village,train,early_blight
435,IMG20220323183452_1.jpg,tomato_village,train,early_blight
436,IMG20220323183452_2.jpg,tomato_village,test,early_blight
437,IMG20220323183452_3.jpg,tomato_village,train,early_blight
438,IMG20220323183452_4.jpg,tomato_village,train,early_blight
439,IMG20220323183452_5.jpg,tomato_village,test,early_blight
440,IMG20220323183452_6.jpg,tomato_village,train,early_blight
441,IMG20220323183452_7.jpg,tomato_village,test,early_blight
442,IMG20220323183454.jpg,tomato_village,train,early_blight
443,IMG20220323183454_3.jpg,tomato_village,test,early_blight
444,IMG20220323183454_6.jpg,tomato_village,train,early_blight
445,IMG20220323183454_7.jpg,tomato_village,test,early_blight
446,IMG20220323184451.jpg,tomato_village,train,early_blight
447,IMG20220323184451_2.jpg,tomato_village,train,early_blight
448,IMG20220323184451_3.jpg,tomato_village,train,early_blight
449,IMG20220323184451_4.jpg,tomato_village,train,early_blight
450,IMG20220323184451_5.jpg,tomato_village,train,early_blight
451,IMG20220323184451_6.jpg,tomato_village,train,early_blight
452,IMG20220323184910.jpg,tomato_village,train,early_blight
453,IMG20220323184910_4.jpg,tomato_village,train,early_blight
454,IMG20220323184910_5.jpg,tomato_village,train,early_blight
455,IMG20220323184910_6.jpg,tomato_village,train,early_blight
456,IMG20220323184910_7.jpg,tomato_village,test,early_blight
457,IMG20220323184929.jpg,tomato_village,train,early_blight
458,IMG20220323184929_1.jpg,tomato_village,train,early_blight
459,IMG20220323184929_2.jpg,tomato_village,train,early_blight
460,IMG20220323184929_3.jpg,tomato_village,train,early_blight
461,IMG20220323184929_4.jpg,tomato_village,train,early_blight
462,IMG20220323184929_5.jpg,tomato_village,test,early_blight
463,IMG20220323184929_6.jpg,tomato_village,train,early_blight
464,IMG20220323184929_7.jpg,tomato_village,train,early_blight
465,IMG20220324111053.jpg,tomato_village,test,early_blight
466,IMG20220324111053_2.jpg,tomato_village,train,early_blight
467,IMG20220324111053_3.jpg,tomato_village,train,early_blight
468,IMG20220324111053_4.jpg,tomato_village,test,early_blight
469,IMG20220324111053_6.jpg,tomato_village,test,early_blight
470,IMG20220324111053_7.jpg,tomato_village,train,early_blight
471,IMG20220324112404.jpg,tomato_village,test,early_blight
472,IMG20220324112404_1.jpg,tomato_village,test,early_blight
473,IMG20220324112404_3.jpg,tomato_village,train,early_blight
474,IMG20220324112404_4.jpg,tomato_village,train,early_blight
475,IMG20220324112404_5.jpg,tomato_village,test,early_blight
476,IMG20220324112404_6.jpg,tomato_village,train,early_blight
477,IMG20220324112404_7.jpg,tomato_village,train,early_blight
478,IMG20220324114357.jpg,tomato_village,train,early_blight
479,IMG20220324114357_1.jpg,tomato_village,train,early_blight
480,IMG20220324114357_2.jpg,tomato_village,test,early_blight
481,IMG20220324114357_4.jpg,tomato_village,test,early_blight
482,IMG20220324114357_7.jpg,tomato_village,test,early_blight
483,IMG20220324114755.jpg,tomato_village,train,early_blight
484,IMG20220324114755_2.jpg,tomato_village,train,early_blight
485,IMG20220324114755_3.jpg,tomato_village,train,early_blight
486,IMG20220324114755_6.jpg,tomato_village,train,early_blight
487,IMG20220324114755_7.jpg,tomato_village,test,early_blight
488,IMG20220324115008_2.jpg,tomato_village,train,early_blight
489,IMG20220324115008_6.jpg,tomato_village,train,early_blight
