,filename,source,subset,class
164,IMG20220325142126.jpg,tomato_village,,healthy
165,IMG20220325142353.jpg,tomato_village,,healthy
166,IMG20220325142359.jpg,tomato_village,,healthy
167,IMG20220325142408.jpg,tomato_village,,healthy
168,IMG20220325142427.jpg,tomato_village,,healthy
169,IMG20220325142447.jpg,tomato_village,,healthy
170,IMG20220325142455.jpg,tomato_village,,healthy
171,IMG20220325142458.jpg,tomato_village,,healthy
172,IMG20220325142539.jpg,tomato_village,,healthy
173,IMG20220323104505.jpg,tomato_village,,healthy
174,IMG20220323183236.jpg,tomato_village,,healthy
175,IMG20220324105010.jpg,tomato_village,,healthy
176,IMG20220324105319.jpg,tomato_village,,healthy
177,IMG20220324110520.jpg,tomato_village,,healthy
178,IMG20220324110523.jpg,tomato_village,,healthy
179,IMG20220324112236.jpg,tomato_village,,healthy
180,IMG20220324112342.jpg,tomato_village,,healthy
181,IMG20220324113317.jpg,tomato_village,,healthy
182,IMG20220324113929.jpg,tomato_village,,healthy
183,IMG20220324113931.jpg,tomato_village,,healthy
184,IMG20220324114810.jpg,tomato_village,,healthy
185,IMG20220324114918.jpg,tomato_village,,healthy
186,IMG20220324115241.jpg,tomato_village,,healthy
187,IMG20220324120323.jpg,tomato_village,,healthy
188,IMG20220324120345.jpg,tomato_village,,healthy
189,IMG20220324121946.jpg,tomato_village,,healthy
190,IMG20220324122029.jpg,tomato_village,,healthy
191,IMG20220325105012.jpg,tomato_village,,healthy
192,IMG20220325105015.jpg,tomato_village,,healthy
193,IMG20220325105438.jpg,tomato_village,,healthy
194,IMG20220325105913.jpg,tomato_village,,healthy
195,IMG20220325113945.jpg,tomato_village,,healthy
196,IMG20220325115243.jpg,tomato_village,,healthy
197,IMG20220325120553.jpg,tomato_village,,healthy
198,IMG20220325121154.jpg,tomato_village,,healthy
199,IMG20220325133905.jpg,tomato_village,,healthy
200,IMG20220325134007.jpg,tomato_village,,healthy
201,IMG20220325134017.jpg,tomato_village,,healthy
202,IMG20220325134059.jpg,tomato_village,,healthy
203,IMG20220325134944.jpg,tomato_village,,healthy
204,IMG20220325134952.jpg,tomato_village,,healthy
205,IMG20220325135036.jpg,tomato_village,,healthy
206,IMG20220325135045.jpg,tomato_village,,healthy
207,IMG20220325135047.jpg,tomato_village,,healthy
208,IMG20220325135159.jpg,tomato_village,,healthy
209,IMG20220325135218.jpg,tomato_village,,healthy
210,IMG20220325135434.jpg,tomato_village,,healthy
211,IMG20220325140816.jpg,tomato_village,,healthy
212,IMG20220325141840.jpg,tomato_village,,healthy
213,IMG20220325142157.jpg,tomato_village,,healthy
214,IMG20220325142514.jpg,tomato_village,,healthy
215,IMG20220325142623.jpg,tomato_village,,healthy
216,IMG20220323104920.jpg,tomato_village,,early_blight
217,IMG20220323132208.jpg,tomato_village,,early_blight
218,IMG20220323183239.jpg,tomato_village,,early_blight
219,IMG20220324121417.jpg,tomato_village,,early_blight
220,IMG20220324175323.jpg,tomato_village,,early_blight
221,IMG20220323100125.jpg,tomato_village,,early_blight
222,IMG20220323100636.jpg,tomato_village,,early_blight
223,IMG20220323102220.jpg,tomato_village,,early_blight
224,IMG20220323102226.jpg,tomato_village,,early_blight
225,IMG20220323102423.jpg,tomato_village,,early_blight
226,IMG20220323102851.jpg,tomato_village,,early_blight
227,IMG20220323102958.jpg,tomato_village,,early_blight
228,IMG20220323103125.jpg,tomato_village,,early_blight
229,IMG20220323103905.jpg,tomato_village,,early_blight
230,IMG20220323104616.jpg,tomato_village,,early_blight
231,IMG20220323104634.jpg,tomato_village,,early_blight
232,IMG20220323105331.jpg,tomato_village,,early_blight
233,IMG20220323105539.jpg,tomato_village,,early_blight
234,IMG20220323110739.jpg,tomato_village,,early_blight
235,IMG20220323121804.jpg,tomato_village,,early_blight
236,IMG20220323124244.jpg,tomato_village,,early_blight
237,IMG20220323124302.jpg,tomato_village,,early_blight
238,IMG20220323125626.jpg,tomato_village,,early_blight
239,IMG20220323132206.jpg,tomato_village,,early_blight
240,IMG20220323183200.jpg,tomato_village,,early_blight
241,IMG20220323183454.jpg,tomato_village,,early_blight
242,IMG20220323184451.jpg,tomato_village,,early_blight
243,IMG20220323184910.jpg,tomato_village,,early_blight
244,IMG20220323184929.jpg,tomato_village,,early_blight
245,IMG20220324111053.jpg,tomato_village,,early_blight
246,IMG20220324112404.jpg,tomato_village,,early_blight
247,IMG20220324114357.jpg,tomato_village,,early_blight
248,IMG20220324114755.jpg,tomato_village,,early_blight
249,IMG20220324115257.jpg,tomato_village,,early_blight
250,IMG20220324115307.jpg,tomato_village,,early_blight
251,IMG20220324122018.jpg,tomato_village,,early_blight
252,IMG20220324175319.jpg,tomato_village,,early_blight
253,IMG20220324175916.jpg,tomato_village,,early_blight
254,IMG20220324175919.jpg,tomato_village,,early_blight
255,IMG20220324180351.jpg,tomato_village,,early_blight
256,IMG20220324181738.jpg,tomato_village,,early_blight
257,IMG20220324182628.jpg,tomato_village,,early_blight
258,IMG20220324182634.jpg,tomato_village,,early_blight
259,IMG20220324182728.jpg,tomato_village,,early_blight
260,IMG20220324184123.jpg,tomato_village,,early_blight
261,IMG20220324184129.jpg,tomato_village,,early_blight
262,IMG20220324184222.jpg,tomato_village,,early_blight
263,IMG20220325120823.jpg,tomato_village,,early_blight
264,IMG20220325133411.jpg,tomato_village,,early_blight
265,IMG20220325135503.jpg,tomato_village,,early_blight
266,IMG20220325140013.jpg,tomato_village,,early_blight
267,IMG20220323100545.jpg,tomato_village,,early_blight
268,IMG20220323102229.jpg,tomato_village,,early_blight
269,IMG20220323124320.jpg,tomato_village,,early_blight
270,IMG20220323183452.jpg,tomato_village,,early_blight
271,IMG20220324115008.jpg,tomato_village,,early_blight
272,IMG20220324122015.jpg,tomato_village,,early_blight
273,IMG20220324180120.jpg,tomato_village,,early_blight
274,IMG20220324182732.jpg,tomato_village,,early_blight
275,IMG20220324184224.jpg,tomato_village,,early_blight
276,IMG20220325114801.jpg,tomato_village,,early_blight
277,IMG20220325133636.jpg,tomato_village,,early_blight
278,IMG20220324104748.jpg,tomato_village,,late_blight
279,IMG20220324105453.jpg,tomato_village,,late_blight
280,IMG20220324105456.jpg,tomato_village,,late_blight
281,IMG20220324105858.jpg,tomato_village,,late_blight
282,IMG20220324121427.jpg,tomato_village,,late_blight
283,IMG20220324121558.jpg,tomato_village,,late_blight
284,IMG20220324121652.jpg,tomato_village,,late_blight
285,IMG20220324175754.jpg,tomato_village,,late_blight
286,IMG20220324181752.jpg,tomato_village,,late_blight
287,IMG20220325111516.jpg,tomato_village,,late_blight
288,IMG20220325134406.jpg,tomato_village,,late_blight
289,IMG20220325135513.jpg,tomato_village,,late_blight
290,IMG20220325142410.jpg,tomato_village,,late_blight
291,IMG20220323105521.jpg,tomato_village,,late_blight
292,IMG20220323110731.jpg,tomato_village,,late_blight
293,IMG20220323122740.jpg,tomato_village,,late_blight
294,IMG20220323122824.jpg,tomato_village,,late_blight
295,IMG20220323122853.jpg,tomato_village,,late_blight
296,IMG20220323122907.jpg,tomato_village,,late_blight
297,IMG20220323123120.jpg,tomato_village,,late_blight
298,IMG20220323124538.jpg,tomato_village,,late_blight
299,IMG20220323124905.jpg,tomato_village,,late_blight
300,IMG20220323125930.jpg,tomato_village,,late_blight
301,IMG20220323130006.jpg,tomato_village,,late_blight
302,IMG20220323130411.jpg,tomato_village,,late_blight
303,IMG20220323130415.jpg,tomato_village,,late_blight
304,IMG20220323130422.jpg,tomato_village,,late_blight
305,IMG20220323130658.jpg,tomato_village,,late_blight
306,IMG20220323130703.jpg,tomato_village,,late_blight
307,IMG20220323132401.jpg,tomato_village,,late_blight
308,IMG20220323175322.jpg,tomato_village,,late_blight
309,IMG20220323175333.jpg,tomato_village,,late_blight
310,IMG20220323180801.jpg,tomato_village,,late_blight
311,IMG20220323180803.jpg,tomato_village,,late_blight
312,IMG20220323181034.jpg,tomato_village,,late_blight
313,IMG20220323181038.jpg,tomato_village,,late_blight
314,IMG20220323181113.jpg,tomato_village,,late_blight
315,IMG20220323181127.jpg,tomato_village,,late_blight
316,IMG20220323181329.jpg,tomato_village,,late_blight
317,IMG20220323181659.jpg,tomato_village,,late_blight
318,IMG20220323181703.jpg,tomato_village,,late_blight
319,IMG20220323181901.jpg,tomato_village,,late_blight
320,IMG20220323181905.jpg,tomato_village,,late_blight
321,IMG20220323181928.jpg,tomato_village,,late_blight
322,IMG20220323181932.jpg,tomato_village,,late_blight
323,IMG20220323182243.jpg,tomato_village,,late_blight
324,IMG20220323183714.jpg,tomato_village,,late_blight
325,IMG20220323185535.jpg,tomato_village,,late_blight
326,IMG20220323185543.jpg,tomato_village,,late_blight
327,IMG20220324105425.jpg,tomato_village,,late_blight
328,IMG20220324105427.jpg,tomato_village,,late_blight
329,IMG20220324105923.jpg,tomato_village,,late_blight
330,IMG20220324105927.jpg,tomato_village,,late_blight
331,IMG20220324105933.jpg,tomato_village,,late_blight
332,IMG20220324111027.jpg,tomato_village,,late_blight
333,IMG20220324111719.jpg,tomato_village,,late_blight
334,IMG20220324111841.jpg,tomato_village,,late_blight
335,IMG20220324113412.jpg,tomato_village,,late_blight
336,IMG20220324120439.jpg,tomato_village,,late_blight
337,IMG20220324120450.jpg,tomato_village,,late_blight
338,IMG20220324120919.jpg,tomato_village,,late_blight
339,IMG20220324120924.jpg,tomato_village,,late_blight
340,IMG20220324121125.jpg,tomato_village,,late_blight
341,IMG20220324121348.jpg,tomato_village,,late_blight
342,IMG20220324121405.jpg,tomato_village,,late_blight
343,IMG20220324121446.jpg,tomato_village,,late_blight
344,IMG20220324121622.jpg,tomato_village,,late_blight
345,IMG20220324121627.jpg,tomato_village,,late_blight
346,IMG20220324121736.jpg,tomato_village,,late_blight
347,IMG20220324175601.jpg,tomato_village,,late_blight
348,IMG20220324175758.jpg,tomato_village,,late_blight
349,IMG20220324180137.jpg,tomato_village,,late_blight
350,IMG20220324181743.jpg,tomato_village,,late_blight
351,IMG20220325110723.jpg,tomato_village,,late_blight
352,IMG20220325110725.jpg,tomato_village,,late_blight
353,IMG20220325111253.jpg,tomato_village,,late_blight
354,IMG20220325111259.jpg,tomato_village,,late_blight
355,IMG20220325111332.jpg,tomato_village,,late_blight
356,IMG20220325111358.jpg,tomato_village,,late_blight
357,IMG20220325111408.jpg,tomato_village,,late_blight
358,IMG20220325111417.jpg,tomato_village,,late_blight
359,IMG20220325111442.jpg,tomato_village,,late_blight
360,IMG20220325111519.jpg,tomato_village,,late_blight
361,IMG20220325134754.jpg,tomato_village,,late_blight
362,IMG20220325135110.jpg,tomato_village,,late_blight
363,IMG20220325142437.jpg,tomato_village,,late_blight
364,IMG20220325142600.jpg,tomato_village,,late_blight
365,IMG20220325142602.jpg,tomato_village,,late_blight
366,IMG20220325142607.jpg,tomato_village,,late_blight
367,IMG20220325142616.jpg,tomato_village,,late_blight
368,IMG20220323122542.jpg,tomato_village,,late_blight
369,IMG20220323122847.jpg,tomato_village,,late_blight
370,IMG20220323124549.jpg,tomato_village,,late_blight
371,IMG20220323132118.jpg,tomato_village,,late_blight
372,IMG20220323181018.jpg,tomato_village,,late_blight
373,IMG20220323181342.jpg,tomato_village,,late_blight
374,IMG20220323182317.jpg,tomato_village,,late_blight
375,IMG20220323183710.jpg,tomato_village,,late_blight
376,IMG20220323185218.jpg,tomato_village,,late_blight
377,IMG20220324104734.jpg,tomato_village,,late_blight
378,IMG20220324105937.jpg,tomato_village,,late_blight
379,IMG20220324111852.jpg,tomato_village,,late_blight
380,IMG20220324112704.jpg,tomato_village,,late_blight
381,IMG20220324121424.jpg,tomato_village,,late_blight
382,IMG20220324121441.jpg,tomato_village,,late_blight
383,IMG20220324180409.jpg,tomato_village,,late_blight
384,IMG20220325111334.jpg,tomato_village,,late_blight
385,IMG20220325111356.jpg,tomato_village,,late_blight
386,IMG20220325111400.jpg,tomato_village,,late_blight
387,IMG20220325111403.jpg,tomato_village,,late_blight
388,IMG20220325111412.jpg,tomato_village,,late_blight
389,IMG20220325134759.jpg,tomato_village,,late_blight
390,IMG20220325141411.jpg,tomato_village,,late_blight
391,IMG20220323095239.jpg,tomato_village,,leaf_miner
392,IMG20220323100014.jpg,tomato_village,,leaf_miner
393,IMG20220323100035.jpg,tomato_village,,leaf_miner
394,IMG20220323102323.jpg,tomato_village,,leaf_miner
395,IMG20220323102602.jpg,tomato_village,,leaf_miner
396,IMG20220323103413.jpg,tomato_village,,leaf_miner
397,IMG20220323103618.jpg,tomato_village,,leaf_miner
398,IMG20220323103631.jpg,tomato_village,,leaf_miner
399,IMG20220323103715.jpg,tomato_village,,leaf_miner
400,IMG20220323105154.jpg,tomato_village,,leaf_miner
401,IMG20220323105244.jpg,tomato_village,,leaf_miner
402,IMG20220323105550.jpg,tomato_village,,leaf_miner
403,IMG20220323121813.jpg,tomato_village,,leaf_miner
404,IMG20220323122615.jpg,tomato_village,,leaf_miner
405,IMG20220323125557.jpg,tomato_village,,leaf_miner
406,IMG20220323125820.jpg,tomato_village,,leaf_miner
407,IMG20220323130211.jpg,tomato_village,,leaf_miner
408,IMG20220323131603.jpg,tomato_village,,leaf_miner
409,IMG20220323172208.jpg,tomato_village,,leaf_miner
410,IMG20220323180900.jpg,tomato_village,,leaf_miner
411,IMG20220323182407.jpg,tomato_village,,leaf_miner
412,IMG20220323184605.jpg,tomato_village,,leaf_miner
413,IMG20220323184609.jpg,tomato_village,,leaf_miner
414,IMG20220323184733.jpg,tomato_village,,leaf_miner
415,IMG20220323184815.jpg,tomato_village,,leaf_miner
416,IMG20220323185708.jpg,tomato_village,,leaf_miner
417,IMG20220323185719.jpg,tomato_village,,leaf_miner
418,IMG20220324110608.jpg,tomato_village,,leaf_miner
419,IMG20220324110820.jpg,tomato_village,,leaf_miner
420,IMG20220324112221.jpg,tomato_village,,leaf_miner
421,IMG20220324112317.jpg,tomato_village,,leaf_miner
422,IMG20220324113020.jpg,tomato_village,,leaf_miner
423,IMG20220324113337.jpg,tomato_village,,leaf_miner
424,IMG20220324113609.jpg,tomato_village,,leaf_miner
425,IMG20220324113748.jpg,tomato_village,,leaf_miner
426,IMG20220324113823.jpg,tomato_village,,leaf_miner
427,IMG20220324114506.jpg,tomato_village,,leaf_miner
428,IMG20220324114549.jpg,tomato_village,,leaf_miner
429,IMG20220324115123.jpg,tomato_village,,leaf_miner
430,IMG20220324115431.jpg,tomato_village,,leaf_miner
431,IMG20220324115518.jpg,tomato_village,,leaf_miner
432,IMG20220324121712.jpg,tomato_village,,leaf_miner
433,IMG20220324122536.jpg,tomato_village,,leaf_miner
434,IMG20220324175312.jpg,tomato_village,,leaf_miner
435,IMG20220324175328.jpg,tomato_village,,leaf_miner
436,IMG20220324175729.jpg,tomato_village,,leaf_miner
437,IMG20220324180037.jpg,tomato_village,,leaf_miner
438,IMG20220324180050.jpg,tomato_village,,leaf_miner
439,IMG20220324180110.jpg,tomato_village,,leaf_miner
440,IMG20220324180357.jpg,tomato_village,,leaf_miner
441,IMG20220324180542.jpg,tomato_village,,leaf_miner
442,IMG20220324180729.jpg,tomato_village,,leaf_miner
443,IMG20220324181142.jpg,tomato_village,,leaf_miner
444,IMG20220324181204.jpg,tomato_village,,leaf_miner
445,IMG20220324181349.jpg,tomato_village,,leaf_miner
446,IMG20220324181532.jpg,tomato_village,,leaf_miner
447,IMG20220324181641.jpg,tomato_village,,leaf_miner
448,IMG20220324182515.jpg,tomato_village,,leaf_miner
449,IMG20220324182834.jpg,tomato_village,,leaf_miner
450,IMG20220324183511.jpg,tomato_village,,leaf_miner
451,IMG20220324183613.jpg,tomato_village,,leaf_miner
452,IMG20220324183726.jpg,tomato_village,,leaf_miner
453,IMG20220324183847.jpg,tomato_village,,leaf_miner
454,IMG20220324184049.jpg,tomato_village,,leaf_miner
455,IMG20220324184313.jpg,tomato_village,,leaf_miner
456,IMG20220325104919.jpg,tomato_village,,leaf_miner
457,IMG20220325105630.jpg,tomato_village,,leaf_miner
458,IMG20220325110252.jpg,tomato_village,,leaf_miner
459,IMG20220325110516.jpg,tomato_village,,leaf_miner
460,IMG20220325112408.jpg,tomato_village,,leaf_miner
461,IMG20220325112748.jpg,tomato_village,,leaf_miner
462,IMG20220325112914.jpg,tomato_village,,leaf_miner
463,IMG20220325113515.jpg,tomato_village,,leaf_miner
464,IMG20220325113800.jpg,tomato_village,,leaf_miner
465,IMG20220325114103.jpg,tomato_village,,leaf_miner
466,IMG20220325114106.jpg,tomato_village,,leaf_miner
467,IMG20220325114300.jpg,tomato_village,,leaf_miner
468,IMG20220325114538.jpg,tomato_village,,leaf_miner
469,IMG20220325114541.jpg,tomato_village,,leaf_miner
470,IMG20220325114708.jpg,tomato_village,,leaf_miner
471,IMG20220325114835.jpg,tomato_village,,leaf_miner
472,IMG20220325114912.jpg,tomato_village,,leaf_miner
473,IMG20220325114914.jpg,tomato_village,,leaf_miner
474,IMG20220325114939.jpg,tomato_village,,leaf_miner
475,IMG20220325120100.jpg,tomato_village,,leaf_miner
476,IMG20220325120151.jpg,tomato_village,,leaf_miner
477,IMG20220325120626.jpg,tomato_village,,leaf_miner
478,IMG20220325133234.jpg,tomato_village,,leaf_miner
479,IMG20220325133610.jpg,tomato_village,,leaf_miner
480,IMG20220325134105.jpg,tomato_village,,leaf_miner
481,IMG20220325134517.jpg,tomato_village,,leaf_miner
482,IMG20220325134544.jpg,tomato_village,,leaf_miner
483,IMG20220325135115.jpg,tomato_village,,leaf_miner
484,IMG20220325135156.jpg,tomato_village,,leaf_miner
485,IMG20220325140123.jpg,tomato_village,,leaf_miner
486,IMG20220325140147.jpg,tomato_village,,leaf_miner
487,IMG20220325141015.jpg,tomato_village,,leaf_miner
488,IMG20220325141023.jpg,tomato_village,,leaf_miner
489,IMG20220325141120.jpg,tomato_village,,leaf_miner
490,IMG20220325141450.jpg,tomato_village,,leaf_miner
491,IMG20220325141605.jpg,tomato_village,,leaf_miner
492,IMG20220325141923.jpg,tomato_village,,leaf_miner
493,IMG20220325142005.jpg,tomato_village,,leaf_miner
494,IMG20220325142605.jpg,tomato_village,,leaf_miner
495,IMG20220325111149.jpg,tomato_village,,leaf_miner
496,IMG20220325120012.jpg,tomato_village,,leaf_miner
497,IMG20220323093629.jpg,tomato_village,,leaf_miner
498,IMG20220323093831.jpg,tomato_village,,leaf_miner
499,IMG20220323094150.jpg,tomato_village,,leaf_miner
500,IMG20220323094315.jpg,tomato_village,,leaf_miner
501,IMG20220323094328.jpg,tomato_village,,leaf_miner
502,IMG20220323094444.jpg,tomato_village,,leaf_miner
503,IMG20220323094454.jpg,tomato_village,,leaf_miner
504,IMG20220323094608.jpg,tomato_village,,leaf_miner
505,IMG20220323094617.jpg,tomato_village,,leaf_miner
506,IMG20220323094641.jpg,tomato_village,,leaf_miner
507,IMG20220323095058.jpg,tomato_village,,leaf_miner
508,IMG20220323095725.jpg,tomato_village,,leaf_miner
509,IMG20220323095905.jpg,tomato_village,,leaf_miner
510,IMG20220323095934.jpg,tomato_village,,leaf_miner
511,IMG20220323100050.jpg,tomato_village,,leaf_miner
512,IMG20220323100405.jpg,tomato_village,,leaf_miner
513,IMG20220323101137.jpg,tomato_village,,leaf_miner
514,IMG20220323101248.jpg,tomato_village,,leaf_miner
515,IMG20220323101528.jpg,tomato_village,,leaf_miner
